Carrier Frequency,Half Area Carrier,Symmetry Carrier,Weighted Center Carrier
135465781.0868454,181005859.375,204833984.375,178291422.35362217
117476650.86325836,117480468.75,145263671.875,117700757.6353324
116339580.74695587,116333007.8125,144409179.6875,116336159.445793
135980446.71855164,182275390.625,138916015.625,190530367.47207162
124483528.80223465,162500000.0,276733398.4375,132632350.34755939
116972079.75303268,117016601.5625,144653320.3125,116976440.17399935
164506612.15584564,215136718.75,126586914.0625,226109900.3266921
124674721.94903564,170874023.4375,127563476.5625,136117741.27294523
183060132.1705284,230200195.3125,165405273.4375,231663540.01391602
121226538.94673157,131835937.5,226562500.0,123388698.59520829
189641912.70362473,232592773.4375,146850585.9375,232393092.13934237
188996657.32653427,234936523.4375,148437500.0,232224820.62486547
120603134.85909653,120605468.75,147094726.5625,121772587.36161087
166963894.0295105,171704101.5625,367065429.6875,228020553.68170843
121608603.87697601,175878906.25,284667968.75,138007250.98476288
157082704.79673767,198242187.5,334838867.1875,223235061.13791308
124891308.47185898,134057617.1875,129516601.5625,145095682.36607355
132669091.5823288,153295898.4375,202636718.75,164933229.9708403
152778736.93433,224731445.3125,341552734.375,219844275.24087247
148240803.188694,203076171.875,136718750.0,209534951.3754218
117917866.64190292,117944335.9375,200195312.5,118001056.71998726
117870222.2328682,117871093.75,172607421.875,117896022.70182182
128364080.70811081,128833007.8125,145996093.75,147028402.73689502
129104657.66221237,129125976.5625,302856445.3125,163999389.91306174
157547674.4013672,193115234.375,139160156.25,221301282.24249387
144284730.80728912,190625000.0,230224609.375,208067362.44598857
116160852.24346924,116162109.375,369506835.9375,116160560.75885747
130246221.61506271,166113281.25,147705078.125,170438900.63840172
140680417.445179,184570312.5,131713867.1875,202702570.43608055
150657620.69468307,196337890.625,362792968.75,216893870.32612583
126511782.9575386,177319335.9375,152587890.625,151420193.0497558
116802472.56964111,116821289.0625,336547851.5625,116805336.36900926
116442294.1252861,116455078.125,144409179.6875,116438784.69433054
166208872.95650482,227514648.4375,350463867.1875,232908381.64905336
119880096.97312546,119897460.9375,172973632.8125,120135815.80089612
118963333.89032364,119091796.875,363525390.625,118977244.451108
112702096.85269928,143017578.125,142578125.0,115147006.17863366
174310254.7600441,235766601.5625,324584960.9375,230033579.47230732
146688947.45957947,219775390.625,146728515.625,212670929.6511223
127192284.77708435,127368164.0625,126953125.0,157281497.1422627
122642046.05921173,163037109.375,225952148.4375,126254495.33652537
178947974.65145493,227612304.6875,228637695.3125,230864319.84129173
120415901.94765472,120166015.625,146850585.9375,120992403.20469499
125446238.65310287,149560546.875,227050781.25,140781242.78599268
159001010.83691025,219873046.875,258300781.25,223682007.4580237
118351922.64633942,118359375.0,145263671.875,118350959.51168685
185392833.06074524,230834960.9375,344116210.9375,232070927.5741612
119738038.37054825,119750976.5625,146240234.375,119826992.66539025
114557630.36699295,176464843.75,335815429.6875,127196886.9201302
117925976.61003113,117944335.9375,351684570.3125,117929400.34976646
119710647.31875992,174560546.875,229492187.5,125339112.29611216
119314048.90330124,120776367.1875,172607421.875,119345683.18191372
133337889.38606262,146459960.9375,366577148.4375,171321022.1493266
144312820.25945282,218701171.875,226684570.3125,203775409.81728405
168952304.67409897,228588867.1875,177856445.3125,228307385.41480324
112949081.80419159,112963867.1875,328613281.25,113410605.9692484
135715006.04964066,181616210.9375,365356445.3125,184546696.93606377
185015110.2140541,225683593.75,205322265.625,231863882.2272827
122078885.81318665,122070312.5,199829101.5625,124227861.99324508
187909323.71823883,223974609.375,372314453.125,232261148.66162503
186794519.7625656,232666015.625,199829101.5625,232314384.45576847
187406154.72198868,231323242.1875,231323242.1875,232181741.43133703
191074181.709198,236938476.5625,132446289.0625,232343152.8231661
190001999.40877533,226660156.25,197875976.5625,232313483.11480445
114541773.00682068,114526367.1875,143676757.8125,114659223.40366158
121367995.20159912,121435546.875,251831054.6875,122538017.35447542
115886501.29803848,115844726.5625,172851562.5,115952428.5890235
114969386.06948853,114941406.25,143798828.125,114986726.83572944
122013970.78209305,167187500.0,225830078.125,124148109.03947756
184994045.25963593,230566406.25,262573242.1875,231933268.8629206
135350038.3168106,181518554.6875,138549804.6875,184408868.9458771
147325415.52113724,209765625.0,218261718.75,209178614.5365912
131751350.94322968,178735351.5625,202880859.375,164695518.87849647
168823044.02669525,228344726.5625,223266601.5625,228278846.94913378
144035092.55975342,185498046.875,186523437.5,203756173.36449555
133969562.68370438,179199218.75,364624023.4375,171505710.34130225
119047149.965065,119116210.9375,172607421.875,119075941.73573285
118674908.94360733,118701171.875,201416015.625,120782446.31452729
179249573.8108368,228857421.875,127563476.5625,231580263.5475203
120319045.98646927,119238281.25,283203125.0,125979536.80726634
118563953.02988434,118579101.5625,125000000.0,118566751.12129067
115694917.07902908,131640625.0,371093750.0,118581225.63954379
186787645.73392487,231274414.0625,131347656.25,232333314.8375274
118178573.46983719,118188476.5625,145263671.875,118178866.50379628
160132406.0870514,197802734.375,168579101.5625,223831925.9087957
125301855.86241531,176220703.125,227172851.5625,140613349.74666083
156773306.15901947,195336914.0625,158569335.9375,220997227.3929415
127537357.69390869,128857421.875,251098632.8125,146622488.31686124
120023033.27648544,120043945.3125,199829101.5625,120611731.92393841
140072793.63715744,149731445.3125,140136718.75,192559087.44556877
129279589.43409729,164501953.125,129272460.9375,158086940.58788586
148942975.17238235,208618164.0625,344726562.5,213372129.81967425
114823157.24636078,114819335.9375,172485351.5625,114809797.1408821
134572851.34763718,180810546.875,184936523.4375,177957947.61763686
140050611.23477554,183837890.625,218750000.0,197747892.93059105
123918473.87233734,86694335.9375,149536132.8125,132142055.71947484
119771177.71599579,119775390.625,199584960.9375,120021550.71309577
114732586.284729,135278320.3125,144042968.75,116435080.44070141
168503103.4483261,230078125.0,197631835.9375,229754087.1006221
123201077.15499496,138818359.375,149414062.5,134936183.7011877
163462441.0442543,227856445.3125,145385742.1875,225693353.01852924
126326876.37172699,128710937.5,126342773.4375,151215407.57360366
152636404.98101044,189965820.3125,189941406.25,217190128.28716046
161523729.32862854,200976562.5,145019531.25,223816815.26127854
138691791.4356842,255761718.75,364135742.1875,250209078.47919816
123312420.9171524,140478515.625,307983398.4375,139122638.9686511
128018794.1072464,230395507.8125,204711914.0625,202985403.8073633
157676764.5956688,192407226.5625,279052734.375,221251401.78920668
128426289.04683685,225659179.6875,298583984.375,147042421.81233084
123343740.91698456,174707031.25,149047851.5625,128951158.99874908
116372075.95820618,116381835.9375,125000000.0,116366766.89150609
118285459.20903778,118286132.8125,145507812.5,118382522.7585448
148546625.52924728,162841796.875,323608398.4375,209643716.78525573
132926359.73246002,187109375.0,249023437.5,164974448.86230603
155058384.27742004,247924804.6875,129028320.3125,232988807.36636847
145742572.40581894,186010742.1875,346801757.8125,204477609.41250378
121964800.5289154,146142578.125,311035156.25,137914411.6399327
134793524.2525406,138110351.5625,339477539.0625,171795185.23062277
118852217.31659317,118945312.5,173583984.375,120014370.04900794
188494385.86175156,231420898.4375,128906250.0,232696170.87976542
138289370.26961136,182031250.0,335937500.0,186153724.64919603
125766267.94272614,128857421.875,200805664.0625,137025235.68096396
164547188.7250862,183300781.25,126464843.75,226127915.23452705
116815579.7556839,116821289.0625,365356445.3125,116819340.34253109
129482808.0519104,166821289.0625,225952148.4375,152559162.2083363
154004062.85360718,213745117.1875,273437500.0,217582601.41294485
124815906.42920685,131762695.3125,225708007.8125,132801200.8468576
116105404.64948273,116113281.25,364868164.0625,116102724.56880419
130916269.06502533,130932617.1875,273559570.3125,158545608.91104698
150918085.7731247,223852539.0625,302490234.375,213773099.12315798
136049953.32634735,179956054.6875,361328125.0,178709969.18078873
143027087.3684082,179077148.4375,249267578.125,198830892.68433127
172587861.11806107,221020507.8125,140625000.0,229564953.9607277
140920023.34858322,183447265.625,170043945.3125,192963483.67066294
175007629.7861023,229614257.8125,232543945.3125,230721046.39186025
118320952.32253647,118310546.875,202148437.5,121840919.20154473
169155652.26398087,198779296.875,126220703.125,228314643.67960232
185039968.0430832,230200195.3125,367309570.3125,231848164.69452006
121940844.61697769,121948242.1875,147949218.75,124098891.39985834
191212446.98540878,232910156.25,151855468.75,232419936.96401453
191189138.71359634,233154296.875,243286132.8125,232354831.4235101
121395988.6040802,87670898.4375,173583984.375,122577739.38322836
118217841.64051437,118237304.6875,145263671.875,118217290.38596217
119546966.88243484,116552734.375,252563476.5625,119637852.99880037
119259285.91923141,119262695.3125,172607421.875,119282854.07982613
174197206.32783127,228881835.9375,315185546.875,230013217.98103997
122144127.82037735,173461914.0625,226440429.6875,125766027.40584202
179071639.8444252,254687500.0,177246093.75,230966339.8236931
120113236.1417656,120092773.4375,252929687.5,120696947.96787387
118878801.2375412,118896484.375,145629882.8125,118885906.52518442
119916399.41767502,119824218.75,252563476.5625,120169445.8565103
118460570.70471954,118457031.25,363403320.3125,118464311.19643754
118365700.4491272,118505859.375,172851562.5,118451558.69185556
117226909.1264534,117211914.0625,200317382.8125,117243119.10112156
126475511.34332275,246069335.9375,345581054.6875,186672976.38219553
141547907.76984787,257202148.4375,352783203.125,248034523.38590556
115382420.43945694,115380859.375,342285156.25,115375090.2704978
129997758.88537598,166748046.875,303100585.9375,170377752.37816715
140104128.0289383,214477539.0625,132934570.3125,205625264.21991166
182932497.0353508,230371093.75,130615234.375,231718855.53214258
120724011.26916885,120654296.875,200439453.125,122886243.34318548
189923194.1825714,231542968.75,187988281.25,232295165.5955
119325537.52863693,171801757.8125,227783203.125,120485343.6806557
166742912.7654152,204565429.6875,352294921.875,227941639.60482144
122748027.52610779,124536132.8125,255981445.3125,138608657.6235597
157225696.0547142,199462890.625,195190429.6875,223189692.78644913
123810693.25883865,136230468.75,203002929.6875,144276323.3682086
152288629.5209732,228051757.8125,361572265.625,219941557.9204394
117550629.79855728,117553710.9375,200683593.75,117784841.35423754
116693898.30603027,116674804.6875,368896484.375,116697139.62684618
136344896.6627922,185644531.25,161010742.1875,190713719.4569585
117435233.84337997,117431640.625,144897460.9375,117434779.22108276
120084936.57321167,96386718.75,201293945.3125,123694892.85980627
176299183.83584213,222875976.5625,186157226.5625,230886879.57749078
120027156.2303505,174511718.75,257446289.0625,128392610.48488036
118289322.25827026,118188476.5625,145751953.125,118859361.22326204
172758926.71442413,219848632.8125,126220703.125,229608651.41601688
123187254.82940292,124365234.375,149169921.875,131472237.13563383
122111612.42495346,127148437.5,175537109.375,133906457.78247969
162668729.28567886,228125000.0,211791992.1875,225533485.93663958
169404465.9292717,229150390.625,224365234.375,229498800.79114005
125904784.89622116,131103515.625,203002929.6875,151004044.29866362
150451060.48020554,197924804.6875,232299804.6875,216854460.59467134
139474139.68149567,183081054.6875,335571289.0625,192316332.86011353
128387774.89785767,129223632.8125,327270507.8125,157797604.69525003
148797615.53317642,223828125.0,129150390.625,213306288.63926232
134144264.76638412,145288085.9375,186279296.875,177822692.49418774
139578136.0381279,183837890.625,198364257.8125,197553428.4809628
113774669.54834366,113745117.1875,143066406.25,113746337.15689066
120737708.39713669,174072265.625,228515625.0,126412326.5611192
117932682.86567307,117944335.9375,374877929.6875,117934890.99898838
117330306.85018158,130224609.375,173828125.0,119403541.1174387
178638573.1541748,235595703.125,372680664.0625,231572020.87473452
116230747.78538895,117333984.375,144897460.9375,117285370.65133926
183666579.48626328,239794921.875,224487304.6875,233704938.99678794
160106078.35307312,193896484.375,151855468.75,223840688.4512013
124994062.46227264,176684570.3125,304199218.75,140470219.47664857
156795942.13007355,230249023.4375,228881835.9375,221062303.86793354
126973257.34667969,127050781.25,149780273.4375,146336468.8487672
114056259.48265076,118066406.25,143432617.1875,114605951.99106435
136244173.22650528,181738281.25,318237304.6875,184867700.37251306
114098589.65771484,114086914.0625,143432617.1875,114136498.13643248
146589826.56824112,226904296.875,367675781.25,208899409.17444515
131136388.68721771,148754882.8125,322875976.5625,164526720.47324023
