File_name,signal,trap,Axial Frequency [Hertz],B_bkg [Tesla],Gas density [m^-3],LO frequency [Hertz],Pitch angle [degrees],Energy [eV],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Time [seconds],Time step [seconds],i_coil [Amps],r_coil [metres],r_wg [metres],Starting x position [metres],Starting y position [metres],Maxmimum z position [metres],Starting z position [metres]
out_e12ad12c-ca7a-4977-ab1c-294a5affbec6.h5,signal1,ShallowTrap,-1566641.9415528956,1.0000761582214375,5e+17,26760643051.162266,89.51207916031588,17824.17996558273,27050713249.649002,290070198.4867363,0.0,1e-09,448.0348036903165,2.424191478452503,0.02,-0.001750719602629295,0.0018692759691078754,0.04779072431459302,0.0
out_e12ad12c-ca7a-4977-ab1c-294a5affbec6.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.58682162903592,17822.94525324093,27051941653.33365,291298602.1713829,0.00018172448137212296,1e-09,448.0348036903165,2.424191478452503,0.02,-0.0009667758293716241,0.0018148761590017835,0.0749998720985496,-0.04379488055760436
out_2e68c24a-a212-4e2e-a599-4e405063b592.h5,signal1,ShallowTrap,-2432229.930858443,1.0000761582214375,5e+17,26760643051.162266,89.52011761742035,18403.437043284815,27020958300.472923,260315249.3106575,0.0,1e-09,448.2394919035505,2.424191478452503,0.02,-0.0012867908881272786,0.0013783699003514656,0.041084589523644355,0.0
out_2e68c24a-a212-4e2e-a599-4e405063b592.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.89141166881066,18402.35732106408,27022246036.97959,261602985.8173256,0.00015399543032430752,1e-09,448.2394919035505,2.424191478452503,0.02,-0.00160503805355602,0.0005616924634978746,-0.04099216973361972,-0.040986559506200025
out_7e38e374-a23d-4abf-8ab2-4757de66671c.h5,signal1,ShallowTrap,5921568.608576811,1.0000761582214375,5e+17,26760643051.162266,89.78319436564678,18211.889502936596,27029368686.308956,268725635.14669037,0.0,1e-09,448.1815387547853,2.424191478452503,0.02,0.000488357395373107,-0.0015847692454166948,0.007578323015420483,0.0
out_7e38e374-a23d-4abf-8ab2-4757de66671c.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.28188720985275,18211.39389370038,27031558762.914318,270915711.7520523,7.142198711618562e-05,1e-09,448.1815387547853,2.424191478452503,0.02,2.206144556482144e-05,-0.0018962857244195844,0.0749984566942136,0.003309832849418516
out_c266d9e3-7b4d-467b-9c65-475ca50db678.h5,signal1,ShallowTrap,6447377.440961061,1.0000761582214375,5e+17,26760643051.162266,89.88090322152269,18211.602537172967,27029243551.30574,268600500.1434746,0.0,1e-09,448.18240045703647,2.424191478452503,0.02,-0.0009756606946138953,-0.0012867449194909125,0.00395164713644514,0.0
out_c266d9e3-7b4d-467b-9c65-475ca50db678.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.43673220759534,18209.843285014045,27031680305.262047,271037254.09978104,0.00025353935435851535,1e-09,448.18240045703647,2.424191478452503,0.02,-0.0016795088580437013,0.0002759813813017232,-0.002676357620807875,-0.002673521138799102
out_abfe6420-c722-4139-b46b-02fc038260b2.h5,signal1,ShallowTrap,4562916.928705025,1.0000761582214375,5e+17,26760643051.162266,89.66102388345519,18237.17412619396,27028424432.58428,267781381.42201233,0.0,1e-09,448.18804147496985,2.424191478452503,0.02,-0.00184751803989974,-0.0004235070986560533,0.01396778950629006,0.0
out_abfe6420-c722-4139-b46b-02fc038260b2.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,88.97231110655223,18236.429237614426,27030454459.655167,269811408.49290085,0.00010719960996542825,1e-09,448.18804147496985,2.424191478452503,0.02,-0.0024535507791558003,-0.00015783566660573675,-0.011201570297011491,-0.01119639129051899
out_60489d7f-472a-4a03-874e-d8e459c375ca.h5,signal1,ShallowTrap,3556746.3394646267,1.0000761582214375,5e+17,26760643051.162266,89.60576733426652,18113.33773980466,27035021712.32256,274378661.1602936,0.0,1e-09,448.1426286548748,2.424191478452503,0.02,-0.000254960431965814,-0.0010660764263201112,0.018910910416628776,0.0
out_60489d7f-472a-4a03-874e-d8e459c375ca.h5,signal1,ShallowTrap,-3405.5198154060895,1.0000761582214375,5e+17,26760643051.162266,89.50734150130428,18111.308302734556,27038083591.603188,277440540.4409218,0.00029402801277099774,1e-09,448.1426286548748,2.424191478452503,0.02,-0.00020826586085522295,-0.001116476080458202,0.058855362597315504,-0.018883286387707008
out_60489d7f-472a-4a03-874e-d8e459c375ca.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.4143743013991,18070.659024155815,27038932897.203133,278289846.04086685,0.0003439540584947397,1e-09,448.1426286548748,2.424191478452503,0.02,-0.0009369501655765746,-0.0015927086729219768,0.07499981818709243,-0.05340858813150289
out_84443ae8-56d1-4e00-b7c8-9d577cce28c3.h5,signal1,ShallowTrap,1744006.085549324,1.0000761582214375,5e+17,26760643051.162266,89.53064517974414,17756.753830285776,27053823379.223633,293180328.06136703,0.0,1e-09,448.013463827684,2.424191478452503,0.02,0.002613990541379807,0.0010347441879012523,0.03277208487736118,0.0
out_84443ae8-56d1-4e00-b7c8-9d577cce28c3.h5,signal1,ShallowTrap,1373252.6171082028,1.0000761582214375,5e+17,26760643051.162266,89.52045696039457,17755.570525890067,27055001050.66733,294357999.5050659,0.00017481248006780874,1e-09,448.013463827684,2.424191478452503,0.02,0.0032450774073230224,0.0017199934010876541,0.037851389632419234,-0.028405893715234595
out_84443ae8-56d1-4e00-b7c8-9d577cce28c3.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.72085847931689,17735.045849763374,27056228803.76065,295585752.59838486,0.00027695019277514425,1e-09,448.013463827684,2.424191478452503,0.02,0.0029369282875499067,0.0010996644432297396,0.07499908753129617,0.034430628616338124
out_71b6d3d6-ab18-4e74-9e9a-fb9c496d21b6.h5,signal1,ShallowTrap,5687528.80570261,1.0000761582214375,5e+17,26760643051.162266,89.74973976411638,18442.221293334525,27017675538.48213,257032487.31986237,0.0,1e-09,448.2621331079653,2.424191478452503,0.02,-0.0022573009348843985,-0.000756053508068169,0.008996084474694124,0.0
out_71b6d3d6-ab18-4e74-9e9a-fb9c496d21b6.h5,signal1,ShallowTrap,6141993.098929522,1.0000761582214375,5e+17,26760643051.162266,89.80338937076381,18442.147951371895,27018264759.476376,257621708.3141098,1.043939973831414e-05,1e-09,448.2621331079653,2.424191478452503,0.02,-0.0015604723979964644,-0.001056416379901509,0.006722641857180469,0.006587377028800586
out_71b6d3d6-ab18-4e74-9e9a-fb9c496d21b6.h5,signal1,ShallowTrap,-1.0,1.0000761582214375,5e+17,26760643051.162266,89.34138851854195,18426.73182937347,27019881384.68917,259238333.52690506,0.00026396288997988907,1e-09,448.2621331079653,2.424191478452503,0.02,-0.0016363120357117502,0.0010334332368562207,0.0749983519398553,0.004474255504336348
out_072567c9-6b56-4f5e-a78f-edf379a3e936.h5,signal1,ShallowTrap,2882488.1065419787,1.0000761582214375,5e+17,26760643051.162266,89.57165336071097,18458.14238561129,27017652915.99682,257009864.83455276,0.0,1e-09,448.26228917575094,2.424191478452503,0.02,0.001679494898734516,-0.00099874730866607,0.023187404286680802,0.0
out_072567c9-6b56-4f5e-a78f-edf379a3e936.h5,signal1,ShallowTrap,6629680.195169848,1.0000761582214375,5e+17,26760643051.162266,89.8896096286241,18457.078732984046,27017564167.047268,256921115.88500214,0.00015126861260802844,1e-09,448.26228917575094,2.424191478452503,0.02,0.0022881511408914916,-0.0003590528312764528,0.0035891991777651107,0.0034263279942419035
