File_name,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_a8f60a28-52ad-4a54-aa75-a8526f2885c2.h5,1.0048571427712552,27069723139.55534,177885538.75017166,18575.0,26891837600.80517,86.6,[0.0045 0.     0.    ],[-35005628.82244825  70335484.43121986  -4667626.80126039],1e-09,495.2200118573766,154.60765618550025,0.02,0.005
out_1bc302b3-c378-4276-9cd2-934e77085942.h5,1.0048571427712552,27012253542.96483,120415942.15966034,18575.0,26891837600.80517,88.9,[0.00375 0.      0.     ],[-76814601.36190052 -17073234.39987547  -1510908.37725346],1e-09,495.98960273754744,154.60765618550025,0.02,0.005
out_d8813756-2036-4f5f-8ebf-9be2b574cf12.h5,1.0048571427712552,27009572083.099403,117734482.29423523,18575.0,26891837600.80517,90.0,[0.00175 0.      0.     ],[-6.64621384e+07  4.21550154e+07 -4.81920734e-09],1e-09,496.02571886108683,154.60765618550025,0.02,0.005
out_738e47d0-b477-4493-b3d8-dfdc633347c9.h5,1.0048571427712552,27004124034.36848,112286433.56331253,18575.0,26891837600.80517,89.8,[0.00475 0.      0.     ],[63052800.55971885 47101274.14491064  -274726.93265739],1e-09,496.0991551582234,154.60765618550025,0.02,0.005
out_026edb18-7583-4f9d-b45e-dfc239c1a3e1.h5,1.0048571427712552,27026063493.717308,134225892.9121399,18575.0,26891837600.80517,88.0,[0.00345 0.      0.     ],[-57309455.10139938 -53873398.45355064   2746717.02781569],1e-09,495.8038937431652,154.60765618550025,0.02,0.005
out_b43c7c9c-de94-4bd8-8e3d-5c771a28c05c.h5,1.0048571427712552,27032098583.732674,140260982.9275055,18575.0,26891837600.80517,87.7,[0.0035 0.     0.    ],[ 77888437.49016015 -10847867.56429979  -3158517.69570215],1e-09,495.7228917435019,154.60765618550025,0.02,0.005
out_16a11acc-c68d-402c-b0fd-3e8921830115.h5,1.0048571427712552,27020278633.299393,128441032.49422455,18575.0,26891837600.80517,88.3,[0.0036 0.     0.    ],[-70178400.22427139 -35549990.41609427   2334841.05729442],1e-09,495.8816254750687,154.60765618550025,0.02,0.005
out_5ece4909-c3f9-4eda-a45d-6c249eaff826.h5,1.0048571427712552,27040033354.324017,148195753.51884842,18575.0,26891837600.80517,87.4,[0.00375 0.      0.     ],[-68592405.05812775 -38426508.72544453   3570231.77123046],1e-09,495.6165353749846,154.60765618550025,0.02,0.005
out_b9a94b24-187c-48a3-b7e1-1421209fa29b.h5,1.0048571427712552,27031364028.475548,139526427.67037964,18575.0,26891837600.80517,87.8,[0.00255 0.      0.     ],[ 71020566.12993547 -33781834.39016835  -3021259.87030847],1e-09,495.7327458038317,154.60765618550025,0.02,0.005
out_00161e72-df2a-4843-aef3-588eb5b64c2d.h5,1.0048571427712552,27019049876.614372,127212275.8092041,18575.0,26891837600.80517,88.4,[0.0037 0.     0.    ],[ -2795892.98856631 -78623247.10191499  -2197534.28481529],1e-09,495.8981475375837,154.60765618550025,0.02,0.005
out_e02fbc03-9254-49f1-a81e-9c597e4a18fd.h5,1.0048571427712552,27042275750.897808,150438150.09263992,18575.0,26891837600.80517,87.3,[0.00365 0.      0.     ],[50564917.22908529 60197218.62228712  3707448.60268611],1e-09,495.58650801968224,154.60765618550025,0.02,0.005
out_20781928-2710-4b8a-8510-1b25c634f431.h5,1.0048571427712552,27058868889.402164,167031288.5969963,18575.0,26891837600.80517,86.8,[0.0047 0.     0.    ],[36357256.31367902 69664262.75059436 -4393354.99849868],1e-09,495.3647146764535,154.60765618550025,0.02,0.005
out_f82dd79b-945a-4534-ac37-d7237e41d948.h5,1.0048571427712552,27015366977.963184,123529377.1580162,18575.0,26891837600.80517,88.7,[0.00355 0.      0.     ],[ -5832641.93620325 -78466892.17528908  -1785575.4760964 ],1e-09,495.94769179792684,154.60765618550025,0.02,0.005
out_69d3c605-0435-4bc1-ab48-947dcff9d180.h5,1.0048571427712552,27053588874.201904,161751273.39673615,18575.0,26891837600.80517,87.0,[0.0034 0.     0.    ],[46446375.00098628 63403698.65614557 -4119029.66409281],1e-09,495.43521380609633,154.60765618550025,0.02,0.005
out_57931f8d-98d9-47c1-a925-1f8651f04145.h5,1.0048571427712552,27015321449.64111,123483848.83594131,18575.0,26891837600.80517,88.8,[0.0025 0.     0.    ],[ 71261774.24353634 -33366210.17322893   1648244.43709414],1e-09,495.94830448823706,154.60765618550025,0.02,0.005
out_165d3f35-5285-42cf-89e3-35962479c864.h5,1.0048571427712552,27014928916.631535,123091315.82636642,18575.0,26891837600.80517,88.9,[0.0014 0.     0.    ],[-53805731.13042556  57418826.29226354  -1510908.37725346],1e-09,495.95358716281464,154.60765618550025,0.02,0.005
out_b9a8e217-2e7c-49e2-b277-1d232f9cfeb9.h5,1.0048571427712552,27006855450.38643,115017849.58126068,18575.0,26891837600.80517,90.0,[0.0034 0.     0.    ],[-2.56832372e+07  7.43951106e+07 -4.81920734e-09],1e-09,496.06232774277726,154.60765618550025,0.02,0.005
out_120a64ab-4341-4a5c-90d6-3bbfc2222f34.h5,1.0048571427712552,27049521399.631584,157683798.82641602,18575.0,26891837600.80517,87.2,[0.00075 0.      0.     ],[ 73343145.16038483 -28288917.47499438  -3844654.14061033],1e-09,495.48957170777726,154.60765618550025,0.02,0.005
out_e25a7067-218d-4cb6-8710-722c2cb15ca8.h5,1.0048571427712552,27020159452.675156,128321851.86998749,18575.0,26891837600.80517,88.5,[0.0006 0.     0.    ],[78664413.9282611  -1388031.29951033 -2060220.81826565],1e-09,495.8832278261275,154.60765618550025,0.02,0.005
out_655835b3-1220-4b1c-a8d9-98e74bcd94c8.h5,1.0048571427712552,27053384284.48442,161546683.67925262,18575.0,26891837600.80517,87.1,[0.0005 0.     0.    ],[-25354492.06282837 -74401315.70334288  -3981847.96705131],1e-09,495.43794693892187,154.60765618550025,0.02,0.005
out_c457a74e-a91d-4e0b-bd70-224aebd2423c.h5,1.0048571427712552,27018986664.823677,127149064.01850891,18575.0,26891837600.80517,88.6,[0.00045 0.      0.     ],[-35661993.18257174 -70134056.2999435    1922901.07592613],1e-09,495.898997599249,154.60765618550025,0.02,0.005
out_e94b2290-0d2d-4874-94b9-5acf1a867cfb.h5,1.0048571427712552,27030287116.12961,138449515.32444,18575.0,26891837600.80517,87.9,[0.00145 0.      0.     ],[-54214463.48779663 -56980134.19960512  -2883992.84163323],1e-09,495.74719510003433,154.60765618550025,0.02,0.005
out_8e6f3a5c-973f-40f2-9218-0345c50757aa.h5,1.0048571427712552,27037590502.652683,145752901.8475151,18575.0,26891837600.80517,87.6,[0.0004 0.     0.    ],[-64600589.45997193 -44834840.55891974  -3295765.89970319],1e-09,495.6492616909586,154.60765618550025,0.02,0.005
out_dbb339cf-db87-4f70-8586-c9ec850c177f.h5,1.0048571427712552,27026658908.04245,134821307.2372818,18575.0,26891837600.80517,88.1,[0.00055 0.      0.     ],[-33471109.15831237 -71183824.50609447  -2609432.84702172],1e-09,495.79589800983507,154.60765618550025,0.02,0.005
out_86f1a7bc-64ba-4a59-a540-aa06f74a3077.h5,1.0048571427712552,27040134251.189365,148296650.38419724,18575.0,26891837600.80517,87.5,[0.00065 0.      0.     ],[-74528027.28719786  25060901.64297588  -3433004.06422971],1e-09,495.6151840132453,154.60765618550025,0.02,0.005
out_c8700b65-7348-49ca-ad6e-5bdaa6d47382.h5,1.0048571427712552,27024545205.161682,132707604.35651398,18575.0,26891837600.80517,88.2,[0.0007 0.     0.    ],[ 1834160.03841533 78643407.45804366  2472140.71744274],1e-09,495.8242867652926,154.60765618550025,0.02,0.005
out_e45a2225-86b7-4abd-b608-d029b3e9f1cd.h5,1.0048571427712552,27016472383.945206,124634783.14003754,18575.0,26891837600.80517,88.8,[0.00065 0.      0.     ],[70249055.88931823 35448760.15208809 -1648244.43709414],1e-09,495.93281761624115,154.60765618550025,0.02,0.005
out_f781462d-bfd1-45a7-9815-5d602a98f15b.h5,1.0048571427712552,27020831389.58696,128993788.78179169,18575.0,26891837600.80517,88.4,[0.00145 0.      0.     ],[-29406365.91722662  72970525.87171392   2197534.28481529],1e-09,495.8741942974833,154.60765618550025,0.02,0.005
out_800e50d0-7592-4900-a1d8-adef812f78ed.h5,1.0048571427712552,27045721381.22726,153883780.42209244,18575.0,26891837600.80517,87.3,[0.0015 0.     0.    ],[78216286.76296322  7920130.63387091  3707448.60268611],1e-09,495.54039365449836,154.60765618550025,0.02,0.005
out_9164ee66-a00e-42d6-92ba-e60bfa5baba4.h5,1.0048571427712552,27017410349.431618,125572748.62644958,18575.0,26891837600.80517,88.7,[0.0016 0.     0.    ],[-41377225.57004933 -66925317.21052696  -1785575.4760964 ],1e-09,495.9201989705973,154.60765618550025,0.02,0.005
out_d95e0170-ad16-4778-9b17-0bdff56d157f.h5,1.0048571427712552,27056817183.95654,164979583.151371,18575.0,26891837600.80517,87.0,[0.00175 0.      0.     ],[-40717795.64286217 -67226154.67210416  -4119029.66409281],1e-09,495.3921007121274,154.60765618550025,0.02,0.005
out_54940fc9-1b98-4acd-9c64-5a200e218209.h5,1.0048571427712552,27032605094.209248,140767493.40407944,18575.0,26891837600.80517,87.8,[0.0006 0.     0.    ],[78064718.07627381  9541118.37538914  3021259.87030847],1e-09,495.71609771456536,154.60765618550025,0.02,0.005
out_776f4518-b1cf-44cc-b23b-0189e1f1925a.h5,1.0048571427712552,27028175693.09126,136338092.28609085,18575.0,26891837600.80517,88.0,[0.0017 0.     0.    ],[ 31573043.8667153  -72040680.21572822  -2746717.02781569],1e-09,495.7755334566157,154.60765618550025,0.02,0.005
out_d1e5ee27-3677-435f-b048-368828f4784b.h5,1.0048571427712552,27034546935.416977,142709334.61180878,18575.0,26891837600.80517,87.7,[0.00165 0.      0.     ],[-75765884.08702281 -21066934.61002325  -3158517.69570215],1e-09,495.69005714237267,154.60765618550025,0.02,0.005
out_4347f7fd-451b-4aaf-a7be-91c30466da3b.h5,1.0048571427712552,27022665772.72947,130828171.92430115,18575.0,26891837600.80517,88.3,[0.00155 0.      0.     ],[-76342018.21137781 -18992259.79276995  -2334841.05729442],1e-09,495.8495387701492,154.60765618550025,0.02,0.005
out_b689b49f-c6e4-4089-985b-1992ac89d8af.h5,1.0048571427712552,27042364712.891724,150527112.08655548,18575.0,26891837600.80517,87.4,[0.0014 0.     0.    ],[-17642819.40158229  76617527.55112948   3570231.77123046],1e-09,495.5853170191084,154.60765618550025,0.02,0.005
out_2cec9103-e43b-4827-a256-0f65f678ed66.h5,1.0048571427712552,27083050575.338974,191212974.53380585,18575.0,26891837600.80517,86.5,[0.0002 0.     0.    ],[20229970.00550065 75907337.7959847   4804741.58389951],1e-09,495.04274877133275,154.60765618550025,0.02,0.005
out_f3daf96e-9326-4b00-837c-1590328d0c6e.h5,1.0048571427712552,27083074872.343822,191237271.53865433,18575.0,26891837600.80517,86.5,[0.0002 0.     0.    ],[ 77005436.65190446 -15535068.19253497   4804741.58389951],1e-09,495.0424260188751,154.60765618550025,0.02,0.005
out_f239c935-b8e2-4186-9965-0534f69da1c3.h5,1.0048571427712552,27083089985.79744,191252384.99227142,18575.0,26891837600.80517,86.5,[0.0002 0.     0.    ],[-35749523.60104159 -69951034.15958732  -4804741.58389951],1e-09,495.0422252580841,154.60765618550025,0.02,0.005
out_9897f87b-ec32-48f6-b64f-566e8e15e60a.h5,1.0048571427712552,27083069763.63629,191232162.83112335,18575.0,26891837600.80517,86.5,[0.0002 0.     0.    ],[78483721.34575476  3388377.40210598  4804741.58389951],1e-09,495.04249388093865,154.60765618550025,0.02,0.005
out_cd963321-2f19-4b72-8994-14d9fe977d0a.h5,1.0048571427712552,27083072442.470875,191234841.66570663,18575.0,26891837600.80517,86.5,[0.0002 0.     0.    ],[78282243.75205208 -6562463.77829903  4804741.58389951],1e-09,495.04245829634436,154.60765618550025,0.02,0.005
out_c7c2e1ee-47ac-48dc-8087-3410818ed175.h5,1.0048571427712552,27013179372.587456,121341771.7822876,18575.0,26891837600.80517,89.2,[0.00035 0.      0.     ],[-78681108.4581334    1528661.68709919  -1098874.25626444],1e-09,495.9771372262606,154.60765618550025,0.02,0.005
out_b8bc6fe5-a62f-4b02-8dfb-0547fac8a6dd.h5,1.0048571427712552,27076870871.837677,185033271.03250885,18575.0,26891837600.80517,86.6,[5.e-05 0.e+00 0.e+00],[ 65180523.05276441 -43863126.13115302   4667626.80126039],1e-09,495.12488640846556,154.60765618550025,0.02,0.005
out_b35eda3f-866b-4357-96f4-4db250990e40.h5,1.0048571427712552,27013916024.621147,122078423.815979,18575.0,26891837600.80517,89.1,[0.0001 0.     0.    ],[35515460.60937631 70223820.5319858   1236222.86846876],1e-09,495.9672204177766,154.60765618550025,0.02,0.005
out_acbeee57-f123-471e-93bb-078d4f7b3620.h5,1.0048571427712552,27005118901.388275,113281300.583107,18575.0,26891837600.80517,89.6,[0.0049 0.     0.    ],[-77716302.80882479 -12415133.55710348   -549450.51785376],1e-09,496.08573921980627,154.60765618550025,0.02,0.005
out_0490ddec-3aa7-493b-a446-838be464672a.h5,1.0048571427712552,27023335922.50292,131498321.69775009,18575.0,26891837600.80517,88.2,[0.0028 0.     0.    ],[ 52668088.4023268  -58431345.55786892   2472140.71744274],1e-09,495.8405336083784,154.60765618550025,0.02,0.005
out_badf6233-8274-477c-aad1-6ff3d8a9a340.h5,1.0048571427712552,27037591044.494556,145753443.68938828,18575.0,26891837600.80517,87.5,[0.00295 0.      0.     ],[40122078.79882964 67621700.92019813  3433004.06422971],1e-09,495.64925443032655,154.60765618550025,0.02,0.005
out_2cc20bb2-97f7-4a50-8ad1-926f57974fae.h5,1.0048571427712552,27060882985.62533,169045384.82016373,18575.0,26891837600.80517,86.9,[0.001 0.    0.   ],[-35925036.06354282  69896621.62705232  -4256198.8138556 ],1e-09,495.3378411206794,154.60765618550025,0.02,0.005
out_16208078-6007-4db2-8dd6-7c46592c2e12.h5,1.0048571427712552,27069472112.775368,177634511.97019958,18575.0,26891837600.80517,86.6,[0.00495 0.      0.     ],[-76812820.08195189  16500457.28115072  -4667626.80126039],1e-09,495.2233550089661,154.60765618550025,0.02,0.005
out_4a771840-fd6a-4713-beb3-9d09814741e7.h5,1.0048571427712552,27007024547.70171,115186946.8965416,18575.0,26891837600.80517,89.1,[0.0048 0.     0.    ],[51998266.69360802 59067022.72220199 -1236222.86846876],1e-09,496.06004845700465,154.60765618550025,0.02,0.005
out_1a528784-7144-48a2-a335-a148ee724755.h5,1.0048571427712552,27007412893.484386,115575292.67921829,18575.0,26891837600.80517,89.6,[ 0.00370351 -0.00029102  0.        ],[76518714.63240954 18407758.54137432   549450.51785376],1e-09,496.05481417222876,154.60765618550025,0.02,0.005
out_c8a33505-a34c-4fb5-90ed-3623b84163d8.h5,1.0048571427712552,27008617044.56548,116779443.76031113,18575.0,26891837600.80517,89.6,[ 0.00281257 -0.00011249  0.        ],[-28351116.68295133  73417800.60954799   -549450.51785376],1e-09,496.0385866154593,154.60765618550025,0.02,0.005
out_7ef2cb0f-82cb-4860-b883-fcf56c6c29f9.h5,1.0048571427712552,27011617382.964703,119779782.15953445,18575.0,26891837600.80517,89.5,[0.00025 0.      0.     ],[ 18181622.6947468  -76571653.02892794   -686810.00908256],1e-09,495.9981693806922,154.60765618550025,0.02,0.005
out_0f3889c4-9e89-41d4-85f6-47af60540761.h5,1.0048571427712552,27010454137.61339,118616536.80822372,18575.0,26891837600.80517,89.9,[0.00105 0.      0.     ],[ 62499905.58128215 -47833085.75595654   -137363.67554547],1e-09,496.0138365619735,154.60765618550025,0.02,0.005
out_41adca00-3559-43ff-946f-b1e8997ba8e5.h5,1.0048571427712552,27018662227.644657,126824626.83948898,18575.0,26891837600.80517,88.5,[0.0029 0.     0.    ],[-48014096.10010026 -62327066.55423114   2060220.81826565],1e-09,495.90336073925994,154.60765618550025,0.02,0.005
out_76c05700-5fb6-4dde-9ec4-487565178d53.h5,1.0048571427712552,27047152060.357635,155314459.55246735,18575.0,26891837600.80517,87.2,[0.00285 0.      0.     ],[-61308044.96232764  49201660.71202817  -3844654.14061033],1e-09,495.521255213547,154.60765618550025,0.02,0.005
out_d3e325f7-983f-4c87-b182-7c6dfb1f90e9.h5,1.0048571427712552,27012302324.208206,120464723.40303802,18575.0,26891837600.80517,89.3,[0.0011 0.     0.    ],[78451466.80033138 -6221253.18040425   961522.29669855],1e-09,495.98894588399844,154.60765618550025,0.02,0.005
out_0f1cffae-8b93-4215-ba4e-88403b3d4f99.h5,1.0048571427712552,27030492485.008995,138654884.2038269,18575.0,26891837600.80517,87.8,[0.0029 0.     0.    ],[-76812038.2927947   16883243.80821228   3021259.87030847],1e-09,495.74443936573425,154.60765618550025,0.02,0.005
out_81005894-07c5-4584-8e3f-e27e1f1d22de.h5,1.0048571427712552,27014440750.01013,122603149.20496368,18575.0,26891837600.80517,89.0,[0.00135 0.      0.     ],[ 68072114.07888326 -39478624.03819638  -1373567.71492384],1e-09,495.9601574228987,154.60765618550025,0.02,0.005
out_d50cde1b-ee32-430e-9a6c-99e8aae22ad8.h5,1.0048571427712552,27070849457.015312,179011856.21014404,18575.0,26891837600.80517,86.7,[0.0012 0.     0.    ],[-77529167.39361429  12765733.52065473   4530497.80022054],1e-09,495.20501364298264,154.60765618550025,0.02,0.005
out_60772ce7-b716-4193-a510-e9eaa360c7e7.h5,1.0048571427712552,27030661456.324657,138823855.5194893,18575.0,26891837600.80517,87.7,[0.00395 0.      0.     ],[-69173581.51206619  37407225.85470228  -3158517.69570215],1e-09,495.7421721122819,154.60765618550025,0.02,0.005
out_f42a010d-74df-43f0-87ab-228a1e6e0391.h5,1.0048571427712552,27024688245.991,132850645.18583298,18575.0,26891837600.80517,88.0,[0.0038 0.     0.    ],[-77627531.26270124  12676083.583374     2746717.02781569],1e-09,495.8223652461699,154.60765618550025,0.02,0.005
out_a41ab5f5-a239-46e3-af25-29f566cac436.h5,1.0048571427712552,27066164098.101913,174326497.2967453,18575.0,26891837600.80517,86.8,[0.00025 0.      0.     ],[-63975502.03584926 -45629976.22729438  -4393354.99849868],1e-09,495.26742586284826,154.60765618550025,0.02,0.005
out_0483e0a4-ffaf-4f28-a8d2-f588ff865404.h5,1.0048571427712552,27014280858.856194,122443258.05102539,18575.0,26891837600.80517,88.8,[0.00295 0.      0.     ],[76099239.52520847 20011251.66864315 -1648244.43709414],1e-09,495.9623095405111,154.60765618550025,0.02,0.005
out_579cb2f6-4ea0-4f70-8119-6d255dc45261.h5,1.0048571427712552,27010732666.244583,118895065.43941498,18575.0,26891837600.80517,89.7,[0.00125 0.      0.     ],[-53312852.3342341  -57895000.8009207    -412089.35290339],1e-09,496.0100848769081,154.60765618550025,0.02,0.005
out_aad4955f-28a5-4fd9-b98f-0f4465953318.h5,1.0048571427712552,27011627166.786316,119789565.98114777,18575.0,26891837600.80517,89.4,[0.001 0.    0.   ],[-54430358.77042182  56841164.23501294   -824167.40816897],1e-09,495.99803762207523,154.60765618550025,0.02,0.005
out_0316209d-15cc-4718-81fd-52febd31ca82.h5,1.0048571427712552,27053558005.04813,161720404.24296188,18575.0,26891837600.80517,87.0,[0.00385 0.      0.     ],[ 77469097.3821968  -13260230.19405274  -4119029.66409281],1e-09,495.4356261830869,154.60765618550025,0.02,0.005
out_49efc665-5e4c-4427-87cd-4eb2e7c22691.h5,1.0048571427712552,27014541267.84932,122703667.0441513,18575.0,26891837600.80517,88.7,[0.0039 0.     0.    ],[-54411845.56629119 -56836818.53934541   1785575.4760964 ],1e-09,495.95880449757635,154.60765618550025,0.02,0.005
out_ca09917e-1446-472c-9ce6-218b01693a72.h5,1.0048571427712552,27010663849.13084,118826248.32567215,18575.0,26891837600.80517,89.8,[0.0002 0.     0.    ],[48118292.55438609 62280138.13526925   274726.93265739],1e-09,496.01101180109725,154.60765618550025,0.02,0.005
out_5a572d64-568e-4ea6-9488-ff497682d7d0.h5,1.0048571427712552,27007605036.648758,115767435.84358978,18575.0,26891837600.80517,89.9,[0.0033 0.     0.    ],[-75341606.1640435   22757079.58478061    137363.67554547],1e-09,496.0522245321012,154.60765618550025,0.02,0.005
out_5efb78c3-0b1d-4937-a7bd-9e19c6d7b8bb.h5,1.0048571427712552,27023336830.171528,131499229.36635971,18575.0,26891837600.80517,88.1,[0.004 0.    0.   ],[-39490853.78371001 -68028850.40213273  -2609432.84702172],1e-09,495.84052141233576,154.60765618550025,0.02,0.005
out_f7dee300-605a-4b9f-a045-3d65dcb7cf70.h5,1.0048571427712552,27018932063.97481,127094463.1696434,18575.0,26891837600.80517,88.6,[0.0008 0.     0.    ],[ 51621694.18069093 -59378146.6597995    1922901.07592613],1e-09,495.89973187071985,154.60765618550025,0.02,0.005
