File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_abec2819-c35f-4086-977e-2c42c505bee0.h5,"[ 5.49108417e+07  5.38597070e+07  5.36244651e+07  5.02897841e+07
  5.44898992e+07  5.46552874e+07  1.95290601e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          19.36202339  25.55029494  17.04589404  23.19763229
  15.07825953  36.71198032 123.30234273]",1e+18,0.0,26760643051.162266,"[89.98539304 89.31852721 89.25504983 88.5778347  89.63426221 89.77625792
 86.44046621 84.28668316]","[18528.4130218  18528.37569369 18508.55717439 18482.49993694
 18465.14490782 18441.40026348 18426.13629654 18389.27689713]","[2.70116924e+10 2.70146210e+10 2.70163136e+10 2.70236139e+10
 2.70166531e+10 2.70171102e+10 2.70947700e+10 2.71462075e+10]","[2.51049376e+08 2.53977900e+08 2.55670539e+08 2.62970830e+08
 2.56010024e+08 2.56467127e+08 3.34126932e+08 3.85564462e+08]","[0.00000000e+00 5.28943517e-06 7.00387768e-05 1.42042495e-04
 1.85979607e-04 2.63849005e-04 2.90307428e-04 3.11256212e-04]",1e-09,448.30342868373464,155.64586390071958,0.02,0.006,"[-0.00081023  0.00202263 -0.00200091  0.00155235  0.00120216  0.00145873
 -0.00238837 -0.00215969]","[ 0.0025378  -0.00019794 -0.00156082 -0.00102786  0.00160159 -0.0015927
  0.00124162 -0.00075419]","[ 5.80884861e-05  2.74436658e-03  3.00697767e-03  5.98672470e-03
  1.45955961e-03  8.91004140e-04  2.63894783e-02 -1.96078786e-02]","[ 0.00000000e+00  2.50310389e-05 -1.77201761e-03  2.92027980e-03
  3.84439975e-04  8.23939944e-04  8.27249858e-04 -1.95790945e-02]"
out_16c486f6-d797-418c-9d70-fceeb05867ea.h5,[ 5.38919454e+07  2.03915469e+07  2.70376807e+07 -1.00000000e+00],1.0048897590285832,[-1.         49.53193697 13.9404778  37.70467898],1e+18,0.0,26760643051.162266,[89.29694094 86.46902516 86.74262247 85.82907256],[18563.78923346 18563.62067133 18513.69411465 18499.71370489],[2.70119291e+10 2.70867103e+10 2.70712948e+10 2.71189654e+10],[2.51286075e+08 3.26067269e+08 3.10651734e+08 3.58322315e+08],[0.00000000e+00 2.38391522e-05 7.95539016e-05 8.52027612e-05],1e-09,448.30179424575186,155.64586390071958,0.02,0.006,[ 0.00150775 -0.00094335  0.00144815  0.00173129],[-0.0013887  -0.00155979 -0.00122025 -0.00073135],[0.00283238 0.02560585 0.02012578 0.01876402],[ 0.         -0.00232246 -0.01226157  0.01877777]
out_0aefb915-0d24-47b9-b9f6-eefe1a3cfaec.h5,[ 1.02158257e+07 -1.00000000e+00],1.0048897590285832,[-1.         26.88440811],1e+18,0.0,26760643051.162266,[86.17739819 88.23792887],[17884.99441627 17884.89056633],[2.71449387e+10 2.71730247e+10],[3.84295642e+08 4.12381653e+08],[0.00000000e+00 1.51353279e-05],1e-09,447.39287240903514,155.64586390071958,0.02,0.006,[0.00125514 0.00099913],[-8.11288633e-06  1.22021310e-03],[ 0.0396664  -0.03249404],[ 0.         -0.03248525]
out_533ac6fb-0fd3-4234-bdf7-d0623644fb5f.h5,"[ 4.03746533e+07  4.04229917e+07  3.96981820e+07  3.98916601e+07
  3.23985163e+07 -1.00000000e+00]",1.0048897590285832,[-1.         20.3794141  40.9619342  37.88727834 14.75903692 46.65151704],1e+18,0.0,26760643051.162266,[87.63036305 87.63571248 87.57993331 87.59878141 87.07635314 85.36122165],"[18051.55633179 18051.24558379 18030.57666688 17989.169801
 17950.31094742 17934.92597965]","[2.70634166e+10 2.70642595e+10 2.70679328e+10 2.70692677e+10
 2.70867363e+10 2.71588870e+10]","[3.02773597e+08 3.03616484e+08 3.07289771e+08 3.08624694e+08
 3.26093216e+08 3.98243924e+08]","[0.00000000e+00 4.51196477e-05 8.72021243e-05 1.52019057e-04
 2.93859553e-04 3.85227618e-04]",1e-09,447.94770603200635,155.64586390071958,0.02,0.006,"[-8.62231689e-05  4.65389766e-04 -8.70236630e-04 -6.79177043e-04
 -3.74344972e-04  1.16944300e-03]","[-1.32618731e-03  2.27885468e-04  9.25846868e-05 -2.17629602e-04
  3.51819980e-04  7.56300101e-04]",[0.01148903 0.01145176 0.01184716 0.01171224 0.01620525 0.07498997],[0.         0.01145007 0.00864807 0.01159605 0.00378421 0.00981382]
out_4f94c522-b5dc-4b61-9c6e-6376fb70fb7d.h5,[ 1.06715037e+07 -1.00000000e+00],1.0048897590285832,[-1.         23.44271287],1e+18,0.0,26760643051.162266,[86.19507182 84.12444995],[17897.0962851  17875.83323958],[2.71429303e+10 2.71554237e+10],[3.82287234e+08 3.94780609e+08],[0.         0.00017102],1e-09,447.406456802888,155.64586390071958,0.02,0.006,[ 3.26199458e-05 -4.44653220e-04],[ 0.00032116 -0.00046965],[0.03872313 0.07498621],[0.         0.00562398]
out_851d2e4c-1081-4b90-af0c-951318c59edf.h5,"[ 5.28998101e+07  5.28894518e+07  2.72120119e+07  2.82183901e+07
 -1.00000000e+00]",1.0048897590285832,[ -1.           0.36572465  79.51469423 138.98976533  34.22602686],1e+18,0.0,26760643051.162266,[89.42416639 89.42375243 86.78434404 86.83991129 86.78129992],"[17817.75681239 17817.56416352 17816.88520317 17737.33964215
 17598.20044025]","[2.70496681e+10 2.70496976e+10 2.71085590e+10 2.71129262e+10
 2.71816880e+10]","[2.89025006e+08 2.89054582e+08 3.47915935e+08 3.52283150e+08
 4.21044983e+08]","[0.00000000e+00 2.83672583e-05 7.44923018e-05 7.90437947e-05
 1.01254544e-04]",1e-09,448.04197751684296,155.64586390071958,0.02,0.006,[ 0.00092583 -0.00120669 -0.0005028  -0.00073469 -0.00068757],[ 0.00164353 -0.00201585  0.00153625  0.00211572  0.0018569 ],[0.00232315 0.00232488 0.01960694 0.018822   0.07499618],[ 0.         -0.00084835 -0.00049691  0.01675746  0.01276414]
out_932b49a9-44a5-4e9d-bdd4-204fc056c624.h5,"[ 5.24886184e+07  5.24886184e+07  5.23969797e+07  5.23259261e+07
  5.23259261e+07  4.72544490e+07  5.19036185e+07  4.74120468e+07
  3.22438141e+07  3.45979801e+07  1.30669262e+07  2.93498240e+07
  3.43515745e+07 -1.00000000e+00]",1.0048897590285832,"[-1.00000000e+00  3.96523668e-01  4.48667454e+01  1.51795005e+01
  3.90814199e-01  2.03336226e+01  2.69019818e+01  2.19734481e+01
  5.41015821e+01  3.53877563e+01  4.86057313e+01  1.00274213e+02
  1.43776100e+01  6.52391740e+02]",1e+18,0.0,26760643051.162266,"[89.77137676 89.77168674 89.74792728 89.69970352 89.69970694 88.43436367
 89.48870433 88.46690047 87.09189373 87.24449776 86.26477756 86.93403898
 87.23859801 76.34620325]","[17711.12240155 17710.13711169 17709.35041397 17663.61344641
 17648.38196994 17647.65532147 17627.21420512 17599.79936947
 17577.20384249 17523.01699646 17487.5160091  17438.52048209
 17338.09127505 17323.56523214]","[2.70548178e+10 2.70548874e+10 2.70572506e+10 2.70581830e+10
 2.70582030e+10 2.70695230e+10 2.70613566e+10 2.70716118e+10
 2.71071575e+10 2.71036117e+10 2.71592251e+10 2.71229818e+10
 2.71123595e+10 2.72122854e+10]","[2.94174751e+08 2.94244318e+08 2.96607512e+08 2.97539907e+08
 2.97559904e+08 3.08879918e+08 3.00713512e+08 3.10968700e+08
 3.46514464e+08 3.42968601e+08 3.98582068e+08 3.62338745e+08
 3.51716423e+08 4.51642336e+08]","[0.         0.00014594 0.00020374 0.00033297 0.00034069 0.00039061
 0.0004066  0.00048303 0.00057582 0.00058855 0.00060551 0.00066379
 0.00068717 0.0007096 ]",1e-09,448.00664288050893,155.64586390071958,0.02,0.006,"[ 0.00092287 -0.00081119 -0.00067886 -0.00013073 -0.00028004 -0.00069215
  0.00104872 -0.00032335  0.00099293  0.00112888  0.00059722  0.00071757
  0.00098348  0.00024954]","[ 3.65843149e-04  2.53584583e-04  9.33491041e-04 -6.71727682e-04
  8.27055142e-04 -9.20884830e-04  3.58736244e-04  9.85826851e-04
 -1.67901697e-04  7.08735414e-05 -9.20297009e-04  8.34798070e-04
  2.46722713e-04 -3.11972700e-04]","[0.00093039 0.00092912 0.00102611 0.00122327 0.00122322 0.00681783
 0.00209222 0.00665607 0.01606982 0.01457826 0.03408096 0.01786846
 0.01463427 0.07496903]","[ 0.          0.00047928  0.00042844 -0.00047899 -0.00122303  0.00059864
  0.00193695 -0.00205198  0.00652341  0.00211919  0.00104403  0.01697349
 -0.01144772  0.00397808]"
out_7fc2523a-9f54-4d12-82d8-6a73c3e5bca8.h5,"[ 5.01125103e+07  5.03741944e+07  1.73579096e+07  1.62910995e+07
 -1.00000000e+00]",1.0048897590285832,[-1.         14.08644621 76.86760807 20.34594896 24.3924599 ],1e+18,0.0,26760643051.162266,[88.82539932 88.88125535 86.39223118 86.35681856 85.96163333],"[17856.00034985 17855.8805795  17841.69376414 17764.16134147
 17743.68577664]","[2.70527854e+10 2.70529593e+10 2.71317341e+10 2.71351208e+10
 2.71633557e+10]","[2.92142397e+08 2.92316247e+08 3.71091028e+08 3.74477787e+08
 4.02712678e+08]","[0.00000000e+00 1.75946978e-05 3.23512385e-05 1.30052932e-04
 1.49118950e-04]",1e-09,448.02058433985695,155.64586390071958,0.02,0.006,"[-7.43636623e-05  8.50554295e-04 -3.05635216e-04 -3.06694773e-04
  6.78930337e-04]",[-0.00092778 -0.00011017  0.00159151 -0.00162638 -0.00147655],[0.00493386 0.00468223 0.02842993 0.02969276 0.07499759],[ 0.          0.00461925  0.00021726  0.02668968 -0.01258248]
out_eba3c70b-53c6-4976-92a6-1625c650771a.h5,"[ 5.41947092e+07  5.24274904e+07  5.18637539e+07  4.90656550e+07
  4.78403171e+07  4.09811001e+07  4.09811001e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         14.14464935 16.15624688 14.33668748 49.37275228 33.04572607
  0.38322161 89.0554397 ]",1e+18,0.0,26760643051.162266,"[89.41133582 88.93915913 88.83040253 88.39780212 88.25074675 87.59253746
 87.59255258 85.10906343]","[18039.82138085 18039.50270347 18025.05994118 18008.86530178
 17993.85386395 17944.17655903 17911.07333889 17910.4941847 ]","[2.70373465e+10 2.70413993e+10 2.70432610e+10 2.70493688e+10
 2.70542149e+10 2.70698025e+10 2.70697999e+10 2.71605319e+10]","[2.76703469e+08 2.80756212e+08 2.82617914e+08 2.88725777e+08
 2.93571850e+08 3.09159419e+08 3.09156862e+08 3.99888878e+08]","[0.00000000e+00 4.63601218e-05 8.97573097e-05 9.53508871e-05
 1.93714883e-04 2.38228829e-04 2.46641699e-04 2.75312492e-04]",1e-09,448.12663689337836,155.64586390071958,0.02,0.006,"[-2.31536986e-03  2.96855030e-03  2.61150224e-03 -1.38385221e-03
  5.48431433e-04  6.54380341e-05 -1.78942992e-03  7.15522558e-04]","[ 0.00128464 -0.00117373 -0.00058489 -0.00286775  0.00241546 -0.00251537
 -0.00262811  0.0022679 ]","[ 0.0023311   0.00429292  0.00476482  0.00676736  0.00750537  0.01140154
  0.01140127 -0.00790368]","[ 0.          0.00233079  0.00426284  0.0013834   0.00484678 -0.00095507
 -0.01134051 -0.00787935]"
out_4ebf1fba-1876-4cb8-a4d8-183ad6349c2f.h5,"[ 5.17941382e+07  5.19535354e+07  5.02336676e+07  5.23969797e+07
  4.87556734e+07  3.74835457e+07 -1.00000000e+00]",1.0048897590285832,"[ 19.15285382  14.42403776  24.92230103  18.6580609   35.9479894
  21.0872518  592.47966056]",1e+18,0.0,26760643051.162266,"[89.14070291 89.19288754 88.80251225 89.35164102 88.56187883 87.4057939
 77.41775965]","[17820.69614196 17801.38256631 17785.9243754  17760.64981398
 17741.78448569 17705.76556971 17683.53293689]","[2.70524287e+10 2.70527995e+10 2.70575139e+10 2.70541298e+10
 2.70631454e+10 2.70878160e+10 2.71841038e+10]","[2.91785664e+08 2.92156432e+08 2.96870890e+08 2.93486777e+08
 3.02502332e+08 3.27172907e+08 4.23460714e+08]","[6.75955165e-07 2.43610961e-05 1.76889203e-04 2.28911302e-04
 2.59558096e-04 2.70063373e-04 4.39712703e-04]",1e-09,448.0230318946857,155.64586390071958,0.02,0.006,"[-0.00108151  0.00041188  0.00081166 -0.00112796  0.00161699 -0.00022634
  0.00139597]","[ 0.0009598   0.00214916 -0.0010368  -0.00114545  0.00134301 -0.00133437
  0.00013209]","[0.00351934 0.00329771 0.00500119 0.00263243 0.00611817 0.01304771
 0.001058  ]","[ 0.00322055 -0.00275415 -0.00329699 -0.00119182  0.00209759  0.00597971
  0.00111899]"
out_ff3f352f-2ec8-40d2-99de-9499774a7800.h5,[ 3.24475554e+06 -1.00000000e+00],1.0048897590285832,[-1.         22.07278315],1e+18,0.0,26760643051.162266,[86.03249738 85.98674372],[17953.93816439 17953.15301491],[2.71628033e+10 2.71566458e+10],[4.02160276e+08 3.96002713e+08],[0.         0.00011377],1e-09,447.2722271009944,155.64586390071958,0.02,0.006,[-0.00096901  0.00022308],[-0.00145301 -0.00106182],[0.07048558 0.07499955],[ 0.         -0.06212134]
out_6dc65824-cbbb-4b03-bb35-f47865e3093c.h5,[ 4.57962751e+07  2.46335094e+07 -1.00000000e+00],1.0048897590285832,[ -1.          20.63754241 129.25139379],1e+18,0.0,26760643051.162266,[88.22053322 86.68502295 84.34454219],[17742.05360716 17741.3219361  17720.52972274],[2.70669948e+10 2.71154625e+10 2.71802011e+10],[3.06351748e+08 3.54819487e+08 4.19558019e+08],[0.         0.00010813 0.00013094],1e-09,447.9232046271367,155.64586390071958,0.02,0.006,[-0.00043818 -0.0003507  -0.00071222],[-0.00013093  0.00038939  0.00044756],[0.00792504 0.02152654 0.07499827],[0.         0.00765438 0.01860607]
out_2da19178-459e-44d6-b314-b52f7526bb87.h5,"[ 5.26934121e+07  4.99272515e+07  4.96610462e+07  5.07528054e+07
  5.08962560e+07  4.79592384e+07  4.79677554e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         48.39186733 63.09833931 28.39734034 50.08215298 27.48074056
  0.41083822 41.73524655]",1e+18,0.0,26760643051.162266,"[88.90953488 88.46528943 88.44104732 88.60350576 88.63778027 88.24484182
 88.24491706 85.30482482]","[18227.97922787 18227.61760932 18179.04882835 18115.77158003
 18087.16745696 18037.0535654  18008.33147091 18007.85076362]","[2.70311656e+10 2.70388550e+10 2.70424038e+10 2.70416830e+10
 2.70438600e+10 2.70509033e+10 2.70509738e+10 2.71438537e+10]","[2.70522533e+08 2.78211942e+08 2.81760730e+08 2.81039902e+08
 2.83216998e+08 2.90260247e+08 2.90330702e+08 3.83210634e+08]","[0.00000000e+00 5.20660957e-05 7.75996424e-05 1.03509576e-04
 1.33505515e-04 1.38122214e-04 3.18921409e-04 3.29098208e-04]",1e-09,448.16916686055805,155.64586390071958,0.02,0.006,"[ 0.00274166 -0.00231447 -0.00272125 -0.00142158 -0.00304195  0.00039332
 -0.00246768  0.00181774]","[-0.00089267 -0.00096742 -0.0013074  -0.0022759   0.0010521   0.00326476
  0.00066051  0.00219822]","[0.00440905 0.00642464 0.00654164 0.00577433 0.00561824 0.00752134
 0.00752068 0.07499419]","[ 0.          0.00317791 -0.00535034 -0.00469876  0.00561268  0.00522505
 -0.00726638 -0.00397236]"
out_2cddb31c-297c-418e-9baa-3457dd13a034.h5,"[ 5.18537974e+07  4.46161927e+07  4.38769380e+07  4.21580194e+07
 -1.00000000e+00]",1.0048897590285832,[-1.         23.96096035 41.05135565 29.39846857 41.65190893],1e+18,0.0,26760643051.162266,[88.92800087 87.93965988 87.87218947 87.71973552 83.48771636],"[18169.75122244 18168.83644558 18144.22820596 18102.83094346
 18072.14796313]","[2.70348857e+10 2.70504866e+10 2.70540577e+10 2.70589934e+10
 2.71377921e+10]","[2.74242633e+08 2.89843558e+08 2.93414637e+08 2.98350307e+08
 3.77149004e+08]",[0.         0.00013212 0.00022567 0.00027577 0.0004621 ],1e-09,448.1435645401783,155.64586390071958,0.02,0.006,[-0.00147818 -0.00198384 -0.00058572  0.0011017  -0.00067689],"[-1.08251556e-03 -8.03063770e-05  2.60149028e-03  1.45677960e-03
 -2.56441173e-03]",[0.00440189 0.00932636 0.00972876 0.01068732 0.07497882],[ 0.         -0.00220202 -0.00292273 -0.00074159 -0.00141977]
out_11902194-cc09-4e0e-b917-d5b8d3f814c9.h5,[ 5.35076130e+07  5.03929908e+07 -1.00000000e+00],1.0048897590285832,[ -1.          25.89612071 624.88393026],1e+18,0.0,26760643051.162266,[88.90941466 88.42323352 84.92826679],[18359.15719996 18358.97552564 18332.16734085],[2.70238196e+10 2.70309483e+10 2.71545124e+10],[2.63176569e+08 2.70305229e+08 3.93869340e+08],[0.00000000e+00 2.59751051e-05 1.56531213e-04],1e-09,448.21976691138707,155.64586390071958,0.02,0.006,[0.00215595 0.00275314 0.00374043],[ 0.00204526 -0.00248858 -0.00030303],[0.00435768 0.006551   0.07498515],[ 0.         -0.00433158 -0.00471277]
out_2a0c6ec2-3a58-4f91-b714-d482b58c14f2.h5,"[ 4.35374646e+07  4.34324539e+07  4.07584775e+07  1.14816761e+07
  8.31634073e+06  1.23386977e+07  2.03946263e+07  1.46812931e+07
 -1.00000000e+00]",1.0048897590285832,"[ -1.          20.63102618  15.21310171 105.71406576  26.183529
 109.06696209  81.5662484  125.41567908  23.18874452]",1e+18,0.0,26760643051.162266,"[87.83508163 87.82716389 87.59801903 86.19870408 86.12167815 86.22247547
 86.48494812 86.29249371 86.45512017]","[18272.68690775 18272.2765491  18251.30812803 18235.76182493
 18115.85506799 18089.47287582 17979.9168343  17897.90405846
 17772.1879056 ]","[2.70463491e+10 2.70475940e+10 2.70540098e+10 2.71292216e+10
 2.71407458e+10 2.71340737e+10 2.71173097e+10 2.71379423e+10
 2.71727258e+10]","[2.85706015e+08 2.86950914e+08 2.93366758e+08 3.68578545e+08
 3.80102738e+08 3.73430685e+08 3.56666632e+08 3.77299273e+08
 4.12082794e+08]","[0.00000000e+00 5.88927039e-05 1.07368195e-04 1.55267327e-04
 1.78262908e-04 2.06879654e-04 2.77824758e-04 3.43004268e-04
 3.87116868e-04]",1e-09,448.06476568378577,155.64586390071958,0.02,0.006,"[ 0.00217982 -0.00117223 -0.00114563  0.00166326  0.00237798  0.00173563
 -0.00030933 -0.00143663 -0.00014881]","[-0.00107895 -0.00204835 -0.00124675 -0.00187763 -0.00078091  0.00077556
  0.00181155 -0.00091071 -0.0017503 ]","[0.00998586 0.01003436 0.01154541 0.03719404 0.044504   0.03555399
 0.02529243 0.03179566 0.07498966]","[ 0.          0.00997639 -0.00998466  0.00859742 -0.03748675 -0.03516981
  0.01959279  0.01519282  0.01838101]"
out_c3386c9e-9609-43bd-8b06-64781ea0d20f.h5,"[ 3.46601348e+07  3.16506246e+07  3.88866154e+07  3.81506258e+07
  4.05078630e+07  4.27993076e+07  4.19876310e+07  3.67791981e+07
  3.48120158e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          15.36025173  29.87603369  21.38831565  47.40869613
  13.61360982  15.57610394  25.12970277  15.57342798 265.55543043]",1e+18,0.0,26760643051.162266,"[87.20851218 87.02550208 87.51178036 87.45697542 87.64884544 87.85809177
 87.78335048 87.36364473 87.2298059  78.30767616]","[17652.63699176 17652.5795656  17636.76784223 17606.76210282
 17584.67137424 17535.88659061 17521.90431279 17505.15492534
 17479.68043538 17463.80735009]","[2.70956046e+10 2.71033324e+10 2.70885866e+10 2.70913555e+10
 2.70885624e+10 2.70844465e+10 2.70869194e+10 2.70993672e+10
 2.71047290e+10 2.71688968e+10]","[3.34961537e+08 3.42689320e+08 3.27943573e+08 3.30712441e+08
 3.27919398e+08 3.23803462e+08 3.26276337e+08 3.38724114e+08
 3.44085899e+08 4.08253700e+08]","[0.00000000e+00 8.51753446e-06 7.55101292e-05 9.48080477e-05
 1.99433284e-04 4.05019065e-04 4.60156553e-04 6.35777136e-04
 6.87429168e-04 7.32349005e-04]",1e-09,447.72779193382974,155.64586390071958,0.02,0.006,"[ 0.00144206  0.00187225  0.0017053  -0.00031918 -0.0022701   0.00105358
  0.00184089 -0.00116948  0.00131292  0.0009808 ]","[ 1.80831232e-03  8.14439652e-04 -3.02368847e-04 -1.95168299e-03
 -3.45362904e-05  1.54632374e-03 -7.82534262e-05 -1.12431634e-03
  1.79584677e-03 -1.34862034e-03]","[0.01471622 0.01656542 0.01220673 0.01261931 0.01122644 0.00987406
 0.01034113 0.0133605  0.01451885 0.01302003]","[ 0.         -0.01450762 -0.00961763  0.01220573 -0.00576561  0.00050448
  0.00984915 -0.00702819 -0.00748213  0.0130756 ]"
out_a797bb82-4114-4cc7-b287-d13e2a4c67f7.h5,"[ 5.12050105e+07  3.89539127e+07  3.89426803e+07  4.66666259e+07
  4.08509423e+07  3.53449922e+07  3.53449922e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.         101.13124497   0.40546752  36.31229393  21.84033991
  14.01190256   1.00798333 100.49851763]",1e+18,0.0,26760643051.162266,"[88.79526207 87.46267811 87.46228537 88.174207   87.6156934  87.2183879
 87.21824517 86.81662561]","[18023.37536408 18023.36007969 17922.00503508 17921.31883039
 17884.91803066 17862.79023121 17848.30086813 17846.43161134]","[2.70434285e+10 2.70733169e+10 2.70733777e+10 2.70591312e+10
 2.70722440e+10 2.70846687e+10 2.70847643e+10 2.71722334e+10]","[2.82785442e+08 3.12673831e+08 3.12734697e+08 2.98488198e+08
 3.11600990e+08 3.24025639e+08 3.24121280e+08 4.11590368e+08]","[0.00000000e+00 2.22499363e-06 3.49451965e-05 7.59912960e-05
 8.89683714e-05 1.31142541e-04 2.01200148e-04 3.27586212e-04]",1e-09,448.084828137276,155.64586390071958,0.02,0.006,"[-0.00201111 -0.00206208  0.00234443 -0.00276242  0.00211951 -0.00213041
  0.00262216  0.00150071]","[ 0.00027284  0.0019506  -0.00083437  0.00014032  0.0017355   0.00067768
 -0.00015677  0.00143808]","[ 0.00496807  0.01245072  0.01245437  0.0079815   0.01134441  0.01447866
  0.01447892 -0.01446112]","[ 0.         -0.00230299 -0.00075321  0.0025753  -0.00595715  0.00575238
 -0.01386253 -0.01444535]"
out_f77b7e5b-5d8f-442b-b8fb-fd96d92db415.h5,"[51993538.11580803 51507709.86109576 53296454.32347669 52468226.59515531
 52305660.44001937 52315791.30579202 38096816.71534172 37724361.80329433
 37703298.50806781 33641353.90605582 10883050.50613136 23119612.30095309
 22772652.43329789 14608243.94330069 15856899.75997852]",1.0048897590285832,"[ -1.          35.9425748   26.16774959  17.38415439  20.0105141
   0.3761508   24.52955512  17.42858703  24.53358651  15.5814172
  97.42552291 101.10962752 301.52300604  15.78997633  16.78801571]",1e+18,0.0,26760643051.162266,"[88.89616788 88.81145528 89.22909279 89.02074529 88.99239867 88.99229506
 87.38782349 87.36281154 87.36339653 87.10202527 86.17432538 86.58493452
 86.57795902 86.28363364 86.32326151]","[17980.60287984 17979.6283995  17943.64124053 17917.3564151
 17899.38345712 17879.35438568 17878.83587916 17854.23025155
 17836.31483408 17809.98841608 17794.08446779 17696.12401404
 17595.00736042 17292.85793693 17276.95631621]","[2.70442553e+10 2.70469834e+10 2.70448096e+10 2.70472620e+10
 2.70485470e+10 2.70485711e+10 2.70785331e+10 2.70802245e+10
 2.70815641e+10 2.70911443e+10 2.71531875e+10 2.71257756e+10
 2.71413682e+10 2.71630875e+10 2.71609898e+10]","[2.83612238e+08 2.86340314e+08 2.84166565e+08 2.86618981e+08
 2.87903921e+08 2.87928096e+08 3.17890034e+08 3.19581490e+08
 3.20921027e+08 3.30501295e+08 3.92544414e+08 3.65132546e+08
 3.80725132e+08 4.02444440e+08 4.00346727e+08]","[0.         0.0001422  0.00014872 0.00016587 0.00025217 0.0002549
 0.00027578 0.00028695 0.00035845 0.00062214 0.00066959 0.00074839
 0.00074943 0.00084406 0.00086091]",1e-09,448.07914765049753,155.64586390071958,0.02,0.006,"[ 2.11928510e-03 -3.09956748e-03  9.53267643e-04 -8.68270579e-04
 -9.14340840e-05  1.46036389e-03  1.58130261e-03  2.20959762e-03
 -1.20151705e-03 -1.17417595e-03 -2.45616898e-03  6.99805372e-04
  6.01457485e-04  1.76422835e-03  9.66509673e-04]","[-0.00161754  0.00043697  0.00206123  0.0025798   0.00225467  0.00178817
  0.00264553  0.00066448  0.00197564 -0.00259526  0.00027177 -0.0030179
 -0.00220728  0.00195347  0.00277707]","[0.00449268 0.00486413 0.00308306 0.00395664 0.00407772 0.00407806
 0.01294955 0.01314922 0.01314671 0.01549434 0.0380715  0.02269126
 0.02282387 0.03158853 0.02991228]","[ 0.          0.00449054 -0.00081023 -0.00264629 -0.003525    0.00403572
 -0.00087075  0.01294848 -0.01314541  0.01110486 -0.01538856  0.01867842
  0.02265072  0.01327019 -0.02766526]"
out_bfa8ba7c-cfcd-4c7f-b1ed-f65a491fcaba.h5,[ 3.90158068e+07  2.39477286e+07 -1.00000000e+00],1.0048897590285832,[ -1.         158.02501949  48.22959606],1e+18,0.0,26760643051.162266,[87.55121086 86.65866914 87.58365105],[17767.68272033 17767.25327143 17608.28576218],[2.70801136e+10 2.71227645e+10 2.71853963e+10],[3.19470584e+08 3.62121429e+08 4.24753285e+08],[0.00000000e+00 6.33263939e-05 2.03224469e-04],1e-09,447.83349073362797,155.64586390071958,0.02,0.006,[-8.13517274e-05  6.05392043e-04  5.37165528e-04],[-9.43261331e-05 -5.60017469e-04  3.41971210e-04],[0.01208671 0.0220198  0.07499736],[0.         0.00934451 0.02117598]
