File_name,Axial F [Hertz],B_bkg [Tesla],Delta E [eV],Gas density [m^-3],Helium fraction,LO frequency [Hertz],Pitch angle [degrees],Start E [eV],Start F [Hertz],"Start F, downmixed [Hertz]",Time [seconds],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres],x_start [metres],y_start [metres],z_max [metres],z_start [metres]
out_ca657376-ff82-4b8f-9c2f-b3ad37c99e7c.h5,[ 5.36990916e+07 -1.00000000e+00],1.0048897590285832,[-1.00000000e+00  1.78510664e+03],1e+18,0.0,26760643051.162266,[89.99128213 75.05808527],[17916.44472896 17916.2166574 ],[2.70432895e+10 2.72348408e+10],[2.82646453e+08 4.74197764e+08],[0.00000000e+00 3.34027917e-05],1e-09,448.0857831299081,155.64586390071958,0.02,0.006,[-0.0022947  -0.00025105],[-0.00053216 -0.00147448],[3.48925652e-05 7.49734692e-02],[ 0.00000000e+00 -4.36538411e-06]
out_974386ea-1769-4dee-bdfd-ade460d22c73.h5,"[ 5.30556729e+07  5.30036167e+07  5.30140197e+07  5.28480592e+07
  4.48086315e+07  4.54954405e+07  4.52591204e+07  2.14779286e+07
 -1.00000000e+00]",1.0048897590285832,"[ -1.          17.80026369  16.9957419   51.23697181  38.78848523
  16.11935613  16.45625421 178.52176501 163.558685  ]",1e+18,0.0,26760643051.162266,"[89.85766302 89.81213311 89.86555986 89.75094045 88.08200784 88.16329051
 88.13720294 86.54734338 86.01193746]","[17623.28933601 17622.32937059 17604.38483785 17586.92586466
 17534.99244161 17496.09220329 17479.69035894 17460.24552846
 17281.40176003]","[2.70585468e+10 2.70595651e+10 2.70603684e+10 2.70631983e+10
 2.70814152e+10 2.70807718e+10 2.70821028e+10 2.71452514e+10
 2.71982824e+10]","[2.97903786e+08 2.98922079e+08 2.99725319e+08 3.02555206e+08
 3.20772160e+08 3.20128748e+08 3.21459731e+08 3.84608325e+08
 4.37639300e+08]","[0.         0.00014289 0.00016439 0.00023348 0.00033766 0.0003544
 0.00039676 0.00084537 0.00089403]",1e-09,447.9810741648781,155.64586390071958,0.02,0.006,"[-1.89220941e-03  1.68744663e-03  1.34816221e-03  1.24883141e-04
 -5.10341895e-05 -1.28396297e-03  7.06639071e-04  8.74203608e-04
  2.17022047e-03]","[-0.00108399  0.00065238 -0.00071198  0.00131065 -0.00183096  0.00115767
  0.00169627 -0.00177828 -0.00035418]","[0.00057189 0.00075506 0.00054005 0.00100166 0.00859038 0.00814353
 0.00828449 0.02396374 0.07499938]","[ 0.00000000e+00  4.55362865e-04 -8.51913664e-06 -1.24645407e-04
  9.87552482e-04 -5.45964998e-03 -8.14227551e-03  6.08897836e-03
 -2.28250421e-02]"
out_edc2e91c-eba9-4ce8-a5d7-d7255fac1c52.h5,[ 7.6047759e+06 -1.0000000e+00],1.0048897590285832,[-1.         59.07276746],1e+18,0.0,26760643051.162266,[86.10672553 85.86805362],[18015.43635349 18014.83307363],[2.71457387e+10 2.71465161e+10],[3.85095604e+08 3.85873011e+08],[0.00000000e+00 8.72366518e-05],1e-09,447.38746283161686,155.64586390071958,0.02,0.006,[-0.00145196  0.00087104],[-0.00071805 -0.00192748],[0.04661308 0.03852083],[0.         0.03852873]
out_22af64ad-3788-4258-9a67-faadd66ebb3d.h5,"[ 3.73953247e+07  3.73953247e+07  2.90062748e+07  3.04071181e+07
  1.84310086e+07  1.94657272e+07  4.14019667e+07 -1.00000000e+00]",1.0048897590285832,"[-1.          0.40489167 20.15038522 16.98333802 46.98407107 21.42877009
 18.42261052 60.75014075]",1e+18,0.0,26760643051.162266,"[87.36765937 87.36774867 86.86403162 86.93848351 86.41268768 86.45035088
 87.69036211 85.26524305]","[17724.52551878 17724.34017964 17723.73187954 17702.90440205
 17685.70525761 17638.29603902 17616.75771089 17598.19129465]","[2.70863602e+10 2.70862805e+10 2.71061364e+10 2.71037057e+10
 2.71351540e+10 2.71335954e+10 2.70839125e+10 2.71635728e+10]","[3.25717123e+08 3.25637421e+08 3.45493393e+08 3.43062616e+08
 3.74510943e+08 3.72952311e+08 3.23269437e+08 4.02929739e+08]","[0.00000000e+00 2.73897546e-05 5.74508135e-05 1.57510846e-04
 1.89440511e-04 2.52374280e-04 2.68615023e-04 2.90027283e-04]",1e-09,447.7908381504932,155.64586390071958,0.02,0.006,"[ 0.0003838   0.00197775 -0.00143469 -0.00101605 -0.0008146   0.00245184
  0.00220677 -0.00188101]","[ 0.00198542 -0.00067819 -0.00225964 -0.00259261 -0.00208509 -0.0012904
  0.00038551 -0.00131215]","[0.01321261 0.01321242 0.01835378 0.01741806 0.02713597 0.02605024
 0.01085283 0.07499121]","[ 0.         -0.01319203 -0.01115157  0.01477579  0.01727116  0.02382916
  0.00551744 -0.00658108]"
out_e3631bd0-989a-4bf2-8e64-22d4bdd8dc72.h5,"[ 5.27757777e+07  4.21843559e+07  4.30379908e+07  4.30379908e+07
  4.23430680e+07  3.64762229e+07  3.64811494e+07  4.04714460e+07
  2.78058915e+07  2.86919939e+07  3.05619405e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         63.86521324 19.57860147  0.4514851  19.50095166 19.34110802
  0.43317281 18.34322978 35.53070576 17.16273126 21.25744792 26.40801429]",1e+18,0.0,26760643051.162266,"[89.55934857 87.7947156  87.87800837 87.87807769 87.81324542 87.3390162
 87.33944995 87.64914725 86.82764858 86.87332653 86.97467405 84.50874574]","[18150.89615435 18150.61855995 18086.35514266 18066.68153864
 18066.1137468  18046.57404523 18027.08411896 18026.32298424
 18007.58409758 17972.04486049 17954.84293512 17933.50230436]","[2.70329527e+10 2.70577115e+10 2.70569041e+10 2.70569570e+10
 2.70593180e+10 2.70729783e+10 2.70729873e+10 2.70652384e+10
 2.70955474e+10 2.70942798e+10 2.70907924e+10 2.71472474e+10]","[2.72309626e+08 2.97068465e+08 2.96261093e+08 2.96313985e+08
 2.98674900e+08 3.12335216e+08 3.12344212e+08 3.04595395e+08
 3.34904396e+08 3.33636700e+08 3.30149304e+08 3.86604375e+08]","[0.00000000e+00 4.01356956e-05 9.78547110e-05 1.11641323e-04
 1.28520083e-04 1.34149160e-04 1.55775298e-04 2.03436208e-04
 2.61022063e-04 2.62264001e-04 2.67975808e-04 2.80115950e-04]",1e-09,448.1568659336812,155.64586390071958,0.02,0.006,"[-9.82656731e-05 -5.55342605e-04  6.98683858e-04  2.04123497e-04
 -2.95058681e-04 -9.54597731e-04 -3.18548776e-04  6.28760070e-04
  8.15110501e-04  3.92124611e-04  1.17185376e-04  4.10314397e-04]","[ 4.29072152e-04  2.57539227e-04  6.32108495e-04 -7.62180349e-04
 -3.60029794e-04  1.89798640e-04  6.15536627e-04 -4.30892919e-04
 -1.19797816e-04 -1.40540195e-05 -2.65059027e-04 -4.11636122e-05]","[ 1.80107114e-03  1.04143388e-02  9.89111917e-03  9.89085751e-03
  1.02960622e-02  1.37516548e-02  1.37477277e-02  1.13827798e-02
  1.92813032e-02  1.86518764e-02  1.73777506e-02 -7.30468425e-06]","[ 0.00000000e+00 -3.17628384e-04 -1.26024530e-03  9.12330533e-03
 -9.73165020e-03  8.38799692e-03 -8.34178244e-03 -1.02317906e-02
  5.37313153e-03 -9.60743177e-03  6.88995532e-03  2.00984661e-05]"
out_fb00d579-8ae0-4bd2-8941-a3f85b91a5d2.h5,"[ 4.76210209e+07  4.97525199e+07  4.30311344e+07  4.13765978e+07
 -1.00000000e+00]",1.0048897590285832,[ -1.          22.90067503  17.44631551  24.44104859 231.98746294],1e+18,0.0,26760643051.162266,[88.32080155 88.63465971 87.82493418 87.67976598 84.07885563],"[18389.11380675 18389.05958702 18366.14894531 18348.16907103
 18323.37189495]","[2.70319675e+10 2.70288195e+10 2.70433505e+10 2.70480154e+10
 2.71280666e+10]","[2.71324424e+08 2.68176420e+08 2.82707491e+08 2.87372398e+08
 3.67423563e+08]","[0.00000000e+00 7.73587678e-06 9.15989942e-06 8.54175155e-05
 1.36374891e-04]",1e-09,448.16364685232236,155.64586390071958,0.02,0.006,[-0.00027746  0.00093634  0.00169982 -0.0008597  -0.00123946],[ 0.00082815 -0.00010754 -0.0003512   0.00049301  0.00049252],[0.00735794 0.00581151 0.01016578 0.0111133  0.07499299],[ 0.          0.00577278  0.00282966  0.00644809 -0.0104817 ]
out_269a02e9-450b-494a-970c-6f0f104400ff.h5,"[ 5.21843954e+07  5.17643600e+07  5.17544416e+07  5.02991491e+07
  4.77810774e+07  4.88526733e+07  4.63145457e+07  4.70732713e+07
  3.97624658e+07  4.11120899e+07  3.40828303e+07  3.64516101e+07
  3.64417742e+07  2.01812934e+07  2.12565067e+07  2.39796192e+07
  2.40158647e+07  8.04894304e+06 -1.00000000e+00]",1.0048897590285832,"[-1.         18.55358229  0.44791186 19.19457076 16.51658158 38.42813362
 57.33884212 19.22462906 21.74387677 19.56937647 39.26015097 16.07055641
  0.48420453 26.65965796 17.29673301 27.63897085 20.90475658 27.45716141
 47.74505905]",1e+18,0.0,26760643051.162266,"[89.49473353 89.3322305  89.33215926 88.94240467 88.49423544 88.67397491
 88.30371635 88.41149387 87.62624252 87.74749384 87.20780753 87.37241631
 87.37202686 86.50297199 86.54591157 86.66238737 86.66466873 86.1305322
 84.91769949]","[17617.309828   17617.02876771 17598.44976587 17597.72811103
 17578.50314745 17561.73388661 17523.12824882 17465.59738898
 17445.60764761 17423.62630267 17403.76956618 17364.43349448
 17348.04608016 17347.28663696 17320.34487399 17302.9789249
 17275.09899944 17254.13253878 17226.61260381]","[2.70602052e+10 2.70619723e+10 2.70619946e+10 2.70658562e+10
 2.70718063e+10 2.70714886e+10 2.70794832e+10 2.70788622e+10
 2.70953891e+10 2.70934823e+10 2.71109043e+10 2.71064711e+10
 2.71065204e+10 2.71465994e+10 2.71445919e+10 2.71392093e+10
 2.71402143e+10 2.71847152e+10 2.71761922e+10]","[2.99562142e+08 3.01329297e+08 3.01351511e+08 3.05213188e+08
 3.11163217e+08 3.10845577e+08 3.18840127e+08 3.18219197e+08
 3.34746057e+08 3.32839275e+08 3.50261238e+08 3.45828045e+08
 3.45877384e+08 3.85956353e+08 3.83948862e+08 3.78566207e+08
 3.79571242e+08 4.24072159e+08 4.15549197e+08]","[0.00000000e+00 4.18472151e-05 4.56357762e-05 8.64360522e-05
 9.09704002e-05 1.28695077e-04 1.55256196e-04 1.84075850e-04
 2.99046333e-04 3.34747325e-04 3.78004259e-04 3.89448263e-04
 4.37269755e-04 4.78811574e-04 5.21341974e-04 5.31789642e-04
 5.68236409e-04 5.77581065e-04 5.87068451e-04]",1e-09,447.9697081865978,155.64586390071958,0.02,0.006,"[-5.77088902e-04 -4.23811805e-04  8.68837778e-04  1.06686917e-03
  8.79928768e-04 -6.93245069e-04 -7.93413965e-04 -1.22584378e-03
  6.34262889e-04 -8.18605487e-05 -1.22974562e-03 -9.71817985e-04
  1.09083377e-03 -8.13949623e-04  5.19986180e-04 -2.28209300e-06
  1.48546057e-03  1.13476472e-03  8.65571817e-04]","[ 0.00084206  0.00081836  0.00029476  0.00026633 -0.00115644 -0.00051546
 -0.00039361 -0.00092895 -0.00082167  0.00080743  0.00053807  0.00100874
  0.00025502 -0.00110798 -0.00108492 -0.00124301 -0.00078033 -0.00010236
 -0.00056759]","[0.00205733 0.00273284 0.00273322 0.00440962 0.00649171 0.00563054
 0.00745071 0.00690092 0.0114865  0.01066781 0.014851   0.01340659
 0.01340949 0.02520922 0.02418224 0.02181763 0.02177578 0.04477074
 0.03344724]","[ 0.          0.00200352  0.00269767 -0.00138681  0.00084498 -0.00515819
  0.00563025  0.00057226  0.00682939 -0.00807399  0.0092393   0.00327949
 -0.00821377 -0.00889064 -0.02415654 -0.021504   -0.02176884  0.02044077
  0.03346417]"
out_d747cbba-4a94-442c-af9d-d69286ffa337.h5,"[ 3.87082875e+07  4.11246088e+07  4.22503411e+07  3.58278857e+07
  3.61104854e+07  4.80701959e+07  4.40486677e+07  4.89589325e+07
  3.90778979e+07  4.53579228e+07  4.67393027e+07  1.77456429e+07
 -1.00000000e+00]",1.0048897590285832,"[ -1.          32.44322396  19.15055354  23.10382762  25.32663451
  40.86215519  16.57467418  56.87070517  21.29336437  18.12197011
  22.39873151  72.59636513 101.76705548]",1e+18,0.0,26760643051.162266,"[87.47350944 87.6705067  87.77109494 87.27413399 87.2949231  88.43101873
 87.95552085 88.57851746 87.52054594 88.10887358 88.27567486 86.3993618
 83.58491316]","[17908.01343601 17907.35910706 17874.0502458  17854.59202254
 17831.42687767 17806.05209301 17763.90730893 17747.02996391
 17689.76746133 17667.45443549 17648.86075454 17626.35880227
 17552.92574774]","[2.70742524e+10 2.70707875e+10 2.70694248e+10 2.70844030e+10
 2.70849707e+10 2.70617280e+10 2.70708359e+10 2.70635738e+10
 2.70852156e+10 2.70729396e+10 2.70711956e+10 2.71410371e+10
 2.71705272e+10]","[3.13609379e+08 3.10144433e+08 3.08781727e+08 3.23759942e+08
 3.24327671e+08 3.01084936e+08 3.10192872e+08 3.02930768e+08
 3.24572528e+08 3.12296558e+08 3.10552563e+08 3.80394062e+08
 4.09884119e+08]","[0.00000000e+00 9.57383159e-05 2.22662308e-04 2.67829113e-04
 2.76835252e-04 2.83917610e-04 4.73262922e-04 5.17969787e-04
 5.76053028e-04 7.27246653e-04 7.97313064e-04 8.12666627e-04
 9.37094729e-04]",1e-09,447.87355013270445,155.64586390071958,0.02,0.006,"[-1.27237602e-03 -1.27002477e-03 -3.71971826e-04 -1.20645874e-03
 -5.55636473e-04  1.47853503e-05 -9.86835929e-04 -1.56779979e-03
 -1.25700039e-03 -1.45873338e-03 -1.78641403e-03  1.58520692e-03
 -1.35641088e-03]","[-0.00087844  0.00071633  0.00143691  0.00133473  0.00173196  0.00162497
 -0.0021244  -0.00168492  0.00077459  0.00093694 -0.00081673  0.00101907
 -0.00061766]","[ 0.01249197  0.01108151  0.01041985  0.01412248  0.01394089  0.00673858
  0.00928853  0.00602378  0.01213691  0.00841694  0.00752371  0.0278571
 -0.0011532 ]","[ 0.          0.00878856 -0.00897054 -0.01038608  0.01392911  0.00045175
  0.00491375 -0.00595569 -0.00595478 -0.0062729  -0.00748305  0.00671939
 -0.0011216 ]"
out_c5259fb7-de16-4bee-9faa-507e22961f8d.h5,[ 2.36479102e+07  1.90403518e+07 -1.00000000e+00],1.0048897590285832,[-1.         18.55694623 65.11686968],1e+18,0.0,26760643051.162266,[86.63317809 86.45039212 87.78393179],[17709.63814361 17709.15560819 17690.39599322],[2.71183463e+10 2.71310012e+10 2.71831660e+10],[3.57703232e+08 3.70358172e+08 4.22522991e+08],[0.00000000e+00 7.12196199e-05 1.01137264e-04],1e-09,447.5730825082012,155.64586390071958,0.02,0.006,[0.00039573 0.00186016 0.00066947],[-0.00095223  0.00010512  0.00143992],[0.02231761 0.02654721 0.0749946 ],[ 0.         -0.02231505  0.02589125]
out_c99818f0-d125-4c5f-8ab7-81d2c023920a.h5,"[ 5.29412839e+07  5.22146589e+07  5.20536578e+07  4.54113030e+07
  2.30289394e+07  3.71331359e+07  4.09562442e+07  4.67150520e+07
  5.06291341e+07  4.99734377e+07  5.09827162e+07  5.20837699e+07
  4.51909705e+07  4.96427919e+07  4.51305648e+07  5.16653463e+07
  5.15667107e+07  4.62590222e+07  4.47492430e+07  4.39411795e+07
  4.89234614e+07  5.22045672e+07  3.74005027e+07  1.16074959e+07
  6.45400183e+06 -1.00000000e+00]",1.0048897590285832,"[ -1.          29.85469244  22.35660591  23.06916127  29.89732174
  18.70312269  20.13884412  24.49743853  27.42141174  20.61960535
  24.49900494  18.26654793  27.55572964  20.78393761  21.92492131
  18.51728381  22.92035962  19.27690746  15.71091746  16.49878766
  18.67483121  31.11333954 107.7331553   47.69620245  26.16935094
  57.70444024]",1e+18,0.0,26760643051.162266,"[89.73028706 89.36856393 89.32341919 88.14044701 86.60830489 87.3918803
 87.69914178 88.31592367 88.98225871 88.8460262  89.08350221 89.44890428
 88.14398183 88.80555732 88.144142   89.33481399 89.30968863 88.2935138
 88.11081881 88.02256909 88.70589848 89.68549989 87.4467661  86.22245986
 86.09762461 86.46302243]","[17982.22220164 17982.00460283 17951.94915034 17929.08573786
 17905.8894909  17875.93262048 17856.81041338 17836.41066408
 17811.6329516  17783.57512837 17762.89702448 17737.8688077
 17719.48392838 17691.19450598 17670.27202416 17647.6842231
 17629.03371702 17606.08335449 17586.79288972 17570.76775084
 17553.98231736 17535.28316129 17503.95740259 17396.18761012
 17348.24956686 17322.03052481]","[2.70409236e+10 2.70438130e+10 2.70452205e+10 2.70598990e+10
 2.71116144e+10 2.70799877e+10 2.70726638e+10 2.70617055e+10
 2.70551189e+10 2.70574775e+10 2.70566118e+10 2.70553111e+10
 2.70707498e+10 2.70626450e+10 2.70729541e+10 2.70605309e+10
 2.70618548e+10 2.70736560e+10 2.70775785e+10 2.70800561e+10
 2.70706491e+10 2.70654943e+10 2.71019876e+10 2.71676793e+10
 2.71846746e+10 2.72046273e+10]","[2.80280535e+08 2.83169994e+08 2.84577421e+08 2.99255970e+08
 3.50971318e+08 3.19344622e+08 3.12020700e+08 3.01062415e+08
 2.94475834e+08 2.96834422e+08 2.95968728e+08 2.94668011e+08
 3.10106751e+08 3.02001911e+08 3.12311091e+08 2.99887899e+08
 3.01211769e+08 3.13012954e+08 3.16935419e+08 3.19413065e+08
 3.10006059e+08 3.04851248e+08 3.41344532e+08 4.07036263e+08
 4.24031503e+08 4.43984245e+08]","[0.00000000e+00 3.17518294e-05 6.10933909e-05 1.35256864e-04
 1.53867011e-04 1.62574406e-04 2.24052615e-04 2.62387426e-04
 3.03649295e-04 3.97517953e-04 4.06155885e-04 4.84413812e-04
 5.01931860e-04 6.10652906e-04 6.31215523e-04 7.29681674e-04
 7.49503164e-04 7.53972911e-04 7.55993886e-04 8.02869451e-04
 8.45667974e-04 8.49305419e-04 8.81134087e-04 8.86649157e-04
 9.22981889e-04 9.30448038e-04]",1e-09,448.1020425575049,155.64586390071958,0.02,0.006,"[-6.22417543e-04 -2.05685957e-04 -6.42418267e-04 -1.14679959e-03
  1.15656442e-03  8.86654818e-04 -1.05939842e-03  5.74041250e-04
 -1.40416689e-03 -8.52717726e-04  1.35345663e-03 -3.99022828e-04
 -1.39156216e-03 -6.09478016e-04 -1.21244492e-03  8.06522281e-04
  8.89949268e-04 -3.64238487e-05 -2.43947767e-04 -2.93875577e-04
 -6.16649569e-04  1.71902361e-04 -5.13082446e-04 -5.41901658e-04
 -3.07306829e-04 -6.28724000e-04]","[ 6.87954969e-04 -6.18903947e-04  9.98443148e-04 -2.87031135e-04
  7.78273095e-04  1.01820620e-03 -4.15820685e-04 -1.26493501e-03
 -1.10050399e-04  6.99262665e-04 -4.40173601e-04  4.09183742e-04
  1.56168884e-04  5.45764264e-04 -6.78343296e-04 -1.08348667e-03
 -9.47622321e-04 -5.96751753e-04 -8.48895307e-04  7.89152349e-04
  4.61023825e-04  5.24069433e-04 -1.91686053e-04  5.20205915e-05
 -6.70372309e-04 -2.91298906e-04]","[0.00109585 0.00258783 0.00277732 0.00834412 0.02292172 0.01328103
 0.01101544 0.00740667 0.00424412 0.00485218 0.0038011  0.00225273
 0.00832397 0.00503638 0.00832321 0.00272953 0.00283528 0.00752384
 0.0085079  0.00900783 0.00549567 0.00127874 0.01284385 0.03655022
 0.05029149 0.07499182]","[ 0.         -0.00105233 -0.00191786  0.00113451  0.00566801 -0.01097289
  0.00246425  0.00504586  0.0040499  -0.00061241 -0.00378459  0.00041136
 -0.00043927  0.00452851 -0.00266252  0.00146766  0.00266641 -0.00247726
  0.00232408 -0.00822845 -0.0005648   0.00062343 -0.00127861 -0.01242098
 -0.03563657  0.03975599]"
out_b2d659fe-0905-4615-8fc9-8bbe1afe49e3.h5,"[52734562.77071899 52744860.47869935 47755733.82450618 44418094.14757568
 43161781.80115692 50477748.18010242 32891674.44126716 42670842.10293061
 42409551.03025348 46966863.24322508 48475669.51017474 52325926.09658697
 51527361.79164816 51497889.5159016 ]",1.0048897590285832,"[-1.          0.37939737 25.13210456 16.32747973 29.88800953 33.89392238
 54.53757311 20.68070821 20.98403344 16.57697233 18.65337149 94.85768684
 19.95995289 15.67338409]",1e+18,0.0,26760643051.162266,"[89.52787641 89.52838239 88.41773234 88.0135452  87.88789407 88.8947727
 87.10710302 87.8519255  87.82944625 88.34244296 88.56488001 89.55091654
 89.24531461 89.24525896]","[18067.097363   18065.42632795 18064.95504465 18039.45197887
 18022.69755965 17991.93784027 17957.49084337 17902.83779244
 17881.44804194 17860.2534243  17843.1700435  17824.36970393
 17729.27553776 17709.29007923]","[2.70372055e+10 2.70373054e+10 2.70485368e+10 2.70562293e+10
 2.70604066e+10 2.70470167e+10 2.70872010e+10 2.70667616e+10
 2.70683549e+10 2.70597030e+10 2.70575343e+10 2.70543703e+10
 2.70569460e+10 2.70577492e+10]","[2.76562410e+08 2.76662387e+08 2.87893753e+08 2.95586231e+08
 2.99763587e+08 2.86373621e+08 3.26557931e+08 3.06118571e+08
 3.07711841e+08 2.99059912e+08 2.96891291e+08 2.93727218e+08
 2.96302913e+08 2.97106124e+08]","[0.         0.00024272 0.00025606 0.00031    0.00037212 0.00049913
 0.00057993 0.00059682 0.00070076 0.00073166 0.00080609 0.00082771
 0.0008627  0.00086648]",1e-09,448.1276070337542,155.64586390071958,0.02,0.006,"[-2.81584452e-04 -4.06407604e-04  4.65798151e-04  1.17884986e-03
 -7.36861066e-04 -1.72079630e-04 -1.09705087e-04  9.12227914e-04
  8.67118560e-04 -9.52027905e-05  1.20760056e-03  1.20698618e-03
 -3.41851854e-04  9.20679161e-04]","[ 0.00063154 -0.00106603 -0.00040252  0.00076769  0.00025497 -0.00142477
  0.00104462  0.000382    0.00019008  0.00101147 -0.00078875  0.00073428
  0.00135534  0.00110671]","[0.00192579 0.00192366 0.00688702 0.00905897 0.00980581 0.00463252
 0.01587763 0.01002693 0.01016689 0.00726819 0.00616232 0.00183049
 0.00310657 0.00310674]","[ 0.         -0.00063448 -0.00120173 -0.00619706 -0.00880886 -0.00053106
  0.00096379 -0.00024642  0.00995285  0.00096247 -0.00528453 -0.0012568
 -0.00166396  0.00310657]"
out_90ef4d6c-7ebb-40b2-ad00-f5a250ab9b53.h5,"[ 4.42072718e+07  4.42145082e+07  4.28332430e+07  1.95304722e+07
  2.87041903e+07 -1.00000000e+00]",1.0048897590285832,[-1.          0.4554822  72.56075979 17.11649383 55.87516526 62.72356408],1e+18,0.0,26760643051.162266,[87.8862207  87.88624187 87.76759004 86.43959462 86.83521891 85.68300976],"[17756.45715433 17756.36315327 17755.57184273 17682.49062718
 17665.24775843 17609.1847584 ]","[2.70706936e+10 2.70707104e+10 2.70770813e+10 2.71310200e+10
 2.71115450e+10 2.71819988e+10]","[3.10050518e+08 3.10067385e+08 3.16438202e+08 3.70376956e+08
 3.50901910e+08 4.21355758e+08]","[0.00000000e+00 1.38777496e-05 6.34592647e-05 1.40600494e-04
 1.59283647e-04 1.87186193e-04]",1e-09,447.8978917187504,155.64586390071958,0.02,0.006,[ 0.00073506  0.00226108  0.0005729   0.00060647 -0.00085825 -0.00094319],[ 0.00231516 -0.00131733 -0.00309758  0.00260957  0.00226194  0.00254703],[0.00951172 0.00951102 0.01023596 0.02599443 0.01853349 0.07498657],[ 0.         -0.00066399 -0.00462138 -0.0023945   0.01741201  0.01709324]
out_60a2cf94-ed0c-401d-98a8-7452033ecf1b.h5,"[ 3.37001161e+07  3.19048465e+07  3.86750330e+07  3.85756113e+07
  2.31097220e+07  1.81559744e+07  1.66117116e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         16.98844288 28.47770915 18.26585442 71.20182768 17.97759972
 21.73893618 44.19502951]",1e+18,0.0,26760643051.162266,"[87.09101356 86.98991021 87.41722731 87.41123559 86.57507792 86.38916095
 86.33782344 85.63386909]","[17989.24864636 17989.2078879  17971.57851572 17942.6466221
 17923.9980565  17851.44398972 17833.21882282 17811.16641018]","[2.70815244e+10 2.70863965e+10 2.70730161e+10 2.70742323e+10
 2.71126208e+10 2.71264257e+10 2.71313879e+10 2.71618148e+10]","[3.20881366e+08 3.25753493e+08 3.12373098e+08 3.13589230e+08
 3.51977772e+08 3.65782697e+08 3.70744877e+08 4.01171752e+08]","[0.00000000e+00 5.93298516e-06 9.92943169e-05 1.65619239e-04
 2.21563612e-04 4.19552435e-04 4.55802490e-04 5.01744102e-04]",1e-09,447.82385399780543,155.64586390071958,0.02,0.006,"[ 0.0025214   0.00240154 -0.00072373  0.00231736 -0.00195134  0.00235357
  0.00079621 -0.00276802]","[-0.00043891 -0.00168156 -0.00245804 -0.00037253  0.00256074  0.00118546
  0.00312178  0.00140521]","[0.01557278 0.01665266 0.01269228 0.01273911 0.02283248 0.02751784
 0.02927308 0.0749945 ]","[ 0.          0.00701479  0.00012965  0.01267811  0.01259618 -0.02222782
 -0.02730024  0.00288889]"
out_c531dfd7-7477-4170-b0cd-2f4975ebc66b.h5,"[ 4.77641787e+07  4.66102555e+07  2.49659331e+07  2.90437022e+07
  3.43035853e+07 -1.00000000e+00]",1.0048897590285832,"[ -1.          22.28626028  61.5417688   82.47435451  21.52001732
 209.34753021]",1e+18,0.0,26760643051.162266,[88.18879799 88.06501192 86.64210872 86.8318433  87.11792012 84.20135954],"[18383.65302086 18383.54444937 18360.9910927  18298.93984796
 18215.70299314 18194.15324859]","[2.70329573e+10 2.70363452e+10 2.70862602e+10 2.70808455e+10
 2.70701043e+10 2.71319580e+10]","[2.72314285e+08 2.75702124e+08 3.25617185e+08 3.20202438e+08
 3.09461289e+08 3.71314932e+08]","[0.00000000e+00 1.54952532e-05 5.36568596e-05 1.26480437e-04
 2.36034825e-04 2.40314390e-04]",1e-09,448.15683386761503,155.64586390071958,0.02,0.006,[-0.00135213  0.00109965  0.0021754  -0.00155726 -0.00201408 -0.00236838],[-0.00242454  0.00269739  0.00213281  0.00250149  0.00146122  0.00116923],[0.00784326 0.00851051 0.02157145 0.01861309 0.01531756 0.0151157 ],[ 0.          0.00544379 -0.00621304 -0.01861237  0.00394922  0.01514086]
out_b39f2718-16e5-4220-8718-1b943cdb6403.h5,"[ 3.41086539e+07  3.55262963e+07  3.44655392e+07  3.92653628e+07
  3.99034467e+07  3.99034467e+07 -1.00000000e+00]",1.0048897590285832,"[-1.         16.88330615 21.08238537 18.6863363  18.70572427  0.41748041
 34.78647911]",1e+18,0.0,26760643051.162266,"[87.10112002 87.18773699 87.12485789 87.44197441 87.49027291 87.49013966
 85.7745169 ]","[18204.71898933 18203.96622511 18186.5049866  18165.39554353
 18146.43887528 18127.43172102 18126.88806513]","[2.70700056e+10 2.70678409e+10 2.70712116e+10 2.70618169e+10
 2.70613982e+10 2.70614475e+10 2.71394811e+10]","[3.09362567e+08 3.07197881e+08 3.10568578e+08 3.01173850e+08
 3.00755143e+08 3.00804453e+08 3.78838072e+08]","[0.         0.00010831 0.00019155 0.00019545 0.0002345  0.00027808
 0.00029632]",1e-09,447.9025986705308,155.64586390071958,0.02,0.006,"[-0.00113918  0.0010024  -0.00146116 -0.00103814  0.00072856 -0.0018788
 -0.00170806]","[-0.00211361  0.00227262 -0.00225285 -0.00254181  0.00229934 -0.00221525
  0.00167544]","[0.01545058 0.01461704 0.0152176  0.01248988 0.01212707 0.01212744
 0.00993123]","[ 0.          0.00356163 -0.01362041  0.0124003   0.01203004  0.00930684
  0.00994935]"
