File_name,signal,trap,B_bkg [Tesla],Cyclotron frequency [Hertz],Downmixed cyclotron frequency [Hertz],Energy [eV],LO frequency [Hertz],Pitch angle [degrees],Starting position [metres],Starting velocity [metres/second],Time step [seconds],Waveguide impedance [Ohms],i_coil [Amps],r_coil [metres],r_wg [metres]
out_32b8a07d-f329-40d1-9611-b729df6d5b91.h5,signal1,Bathtub,0.7,18938033877.80872,230583741.99513626,18575.0,18707450135.813583,87.0,[ 0.00251147 -0.00064404  0.        ],[52231686.76523164 58729427.47609825  4119029.66409281],1e-09,0.1,593.9862641013643,108.22536124357357,0.02
out_867093f3-4590-41fe-8621-fedc3640beec.h5,signal1,Bathtub,0.7,18937472835.49819,230022699.68460846,18575.0,18707450135.813583,87.0,[-0.00212528 -0.00314689  0.        ],[-5395206.05066047 78410372.43683055 -4119029.66409281],1e-09,0.1,594.0124150892138,108.22536124357357,0.02
out_db62aab1-8fe5-434b-85d6-72f0783c61e6.h5,signal1,Bathtub,0.7,18937381850.479042,229931714.66545868,18575.0,18707450135.813583,87.0,[ 0.00376941 -0.00072032  0.        ],[ -9878629.21780357 -77972478.72671945   4119029.66409281],1e-09,0.1,594.0166565761726,108.22536124357357,0.02
out_5d2ec5d1-b0f3-4960-b327-786554d8c927.h5,signal1,Bathtub,0.7,18937865837.238632,230415701.42504883,18575.0,18707450135.813583,87.0,[-0.00164483 -0.00283824  0.        ],[74580507.696835   24800052.93732037  4119029.66409281],1e-09,0.1,593.9940961075432,108.22536124357357,0.02
out_1c62e53f-7d10-4de1-9056-043f7ab057cc.h5,signal1,Bathtub,0.7,18938155864.958466,230705729.1448822,18575.0,18707450135.813583,87.0,[0.00057907 0.00122635 0.        ],[-38942659.78372294  68269788.36191575   4119029.66409281],1e-09,0.1,593.9805788698078,108.22536124357357,0.02
out_ce436745-9dad-4eb4-a467-29938b3799fa.h5,signal1,Bathtub,0.7,18937571213.16494,230121077.3513565,18575.0,18707450135.813583,87.0,[ 0.00083487 -0.00384479  0.        ],[ 23312366.83116091 -75058832.30334021  -4119029.66409281],1e-09,0.1,594.0078291471018,108.22536124357357,0.02
out_a7b390f2-a2d4-4151-93d5-0e02643da905.h5,signal1,Bathtub,0.7,18937620497.308216,230170361.49463272,18575.0,18707450135.813583,87.0,[ 0.00175577 -0.00265258  0.        ],[-77303021.23009907 -14196396.11698728   4119029.66409281],1e-09,0.1,594.0055317999121,108.22536124357357,0.02
out_e0bcabb8-6549-4740-a61c-e91c841c7fa0.h5,signal1,Bathtub,0.7,18937608513.87419,230158378.0606079,18575.0,18707450135.813583,87.0,[0.00321345 0.00058075 0.        ],[-30988433.40222436 -72228884.45274137   4119029.66409281],1e-09,0.1,594.0060903955259,108.22536124357357,0.02
out_ff42dd1d-8e92-4a98-98de-30ed09d8043f.h5,signal1,Bathtub,0.7,18938167166.606007,230717030.79242325,18575.0,18707450135.813583,87.0,[0.00029875 0.00099172 0.        ],[-71282855.7094559  -33106634.31876531   4119029.66409281],1e-09,0.1,593.9800521684533,108.22536124357357,0.02
out_3cacb3a0-c64e-43f7-9e0e-13b6c0717cc2.h5,signal1,Bathtub,0.7,18937965501.921272,230515366.1076889,18575.0,18707450135.813583,87.0,[ 0.00120393 -0.00235675  0.        ],[ 62795155.48613814 -47265877.7712135   -4119029.66409281],1e-09,0.1,593.9894508905038,108.22536124357357,0.02
out_df167f6f-2900-4b82-8afe-b00a93b6e0dc.h5,signal1,Bathtub,0.7,18937500844.829067,230050709.01548386,18575.0,18707450135.813583,87.0,[0.00367049 0.00060636 0.        ],[ 69374763.32691182 -36938285.92864765  -4119029.66409281],1e-09,0.1,594.0111093970361,108.22536124357357,0.02
out_c7e42568-e140-4576-a755-f583e46915ce.h5,signal1,Bathtub,0.7,18937443947.424263,229993811.61067963,18575.0,18707450135.813583,87.0,[ 0.00335519 -0.00147193  0.        ],[-33489945.68128648 -71103574.39873216  -4119029.66409281],1e-09,0.1,594.0137617602553,108.22536124357357,0.02
